TheTime,HNET_CBH_HMP60_Flag,HNET_CBH_HMP60_Temp_C,HNET_CBH_HMP60_RH_pct,HNET_CBH_RMY_Flag,HNET_CBH_RMY_WD_deg,HNET_CBH_RMY_WS_ms
43186.20556890,1.000000,22.98828,82.51953,1.000000,138.3000,2.660000
43186.20568481,1.000000,22.98828,82.51953,1.000000,175.9000,3.030000
43186.20580073,1.000000,22.98828,82.51953,1.000000,160.7000,1.600000
43186.20591665,1.000000,22.98828,83.00781,1.000000,188.1000,2.830000
43186.20603256,1.000000,22.50000,83.00781,1.000000,161.1000,3.550000
43186.20614848,1.000000,22.98828,82.51953,1.000000,153.4000,4.050000
43186.20626440,1.000000,22.50000,83.00781,1.000000,160.6000,3.090000
43186.20638031,1.000000,22.98828,83.00781,1.000000,143.5000,2.480000
43186.20649623,1.000000,22.98828,83.00781,1.000000,178.3000,3.640000
43186.20661215,1.000000,22.98828,83.00781,1.000000,185.2000,3.640000
43186.20672806,1.000000,22.98828,83.00781,1.000000,165.5000,3.450000
43186.20684398,1.000000,23.47656,83.00781,1.000000,178.2000,6.480000
43186.20695990,1.000000,22.98828,83.00781,1.000000,162.6000,6.260000
43186.20707581,1.000000,22.98828,82.51953,1.000000,146.6000,3.390000
43186.20719173,1.000000,22.50000,82.51953,1.000000,144.1000,4.800000
43186.20730765,1.000000,22.98828,82.51953,1.000000,173.9000,6.000000
43186.20742356,1.000000,22.50000,82.51953,1.000000,187.1000,6.150000
43186.20753966,1.000000,22.98828,83.00781,1.000000,170.1000,4.300000
43186.20765558,1.000000,22.98828,83.00781,1.000000,147.5000,7.170000
43186.20777149,1.000000,22.98828,83.00781,1.000000,163.6000,6.710000
43186.20788741,1.000000,22.98828,82.51953,1.000000,163.4000,4.020000
43186.20800333,1.000000,22.98828,83.00781,1.000000,159.3000,4.750000
43186.20811924,1.000000,22.50000,82.51953,1.000000,157.1000,3.640000
43186.20823516,1.000000,22.50000,82.51953,1.000000,153.7000,3.700000
43186.20835108,1.000000,22.98828,82.51953,1.000000,140.6000,5.230000
43186.20846699,1.000000,22.98828,82.51953,1.000000,145.0000,4.570000
43186.20858291,1.000000,22.50000,82.51953,1.000000,136.7000,5.780000
43186.20869883,1.000000,22.98828,83.00781,1.000000,135.4000,6.200000
43186.20881474,1.000000,22.98828,82.51953,1.000000,165.5000,4.800000
43186.20893066,1.000000,22.98828,83.00781,1.000000,141.0000,4.680000
43186.20904658,1.000000,23.47656,82.51953,1.000000,153.7000,3.660000
43186.20916249,1.000000,23.47656,82.51953,1.000000,133.5000,4.360000
43186.20927841,1.000000,22.98828,82.51953,1.000000,121.0000,4.400000
43186.20939433,1.000000,23.47656,83.00781,1.000000,47.40000,2.430000
43186.20951024,1.000000,22.98828,82.51953,1.000000,148.3000,2.920000
43186.20962616,1.000000,22.98828,83.00781,1.000000,154.4000,1.530000
43186.20974208,1.000000,22.50000,82.51953,1.000000,139.4000,3.390000
43186.20985799,1.000000,22.50000,83.00781,1.000000,128.5000,4.730000
43186.20997391,1.000000,22.98828,83.00781,1.000000,132.3000,4.230000
43186.21008983,1.000000,22.98828,82.51953,1.000000,175.8000,4.100000
43186.21020574,1.000000,22.98828,82.03125,1.000000,135.7000,4.930000
43186.21032166,1.000000,22.98828,83.00781,1.000000,137.0000,4.190000
43186.21043758,1.000000,22.98828,82.51953,1.000000,143.5000,3.800000
43186.21055349,1.000000,22.98828,82.51953,1.000000,159.1000,2.300000
43186.21066941,1.000000,22.98828,82.51953,1.000000,157.0000,4.720000
43186.21078551,1.000000,22.98828,82.51953,1.000000,133.1000,4.410000
43186.21090142,1.000000,22.98828,83.00781,1.000000,154.0000,2.150000
43186.21101734,1.000000,22.98828,83.00781,1.000000,129.8000,3.650000
43186.21113326,1.000000,22.98828,82.51953,1.000000,170.4000,2.540000
43186.21124917,1.000000,22.98828,82.51953,1.000000,151.8000,1.840000
43186.21136509,1.000000,22.98828,82.51953,1.000000,135.5000,2.170000
43186.21148101,1.000000,22.98828,82.51953,1.000000,3.720000,0
43186.21159692,1.000000,23.47656,82.51953,1.000000,119.8000,3.160000
43186.21171254,1.000000,22.98828,82.51953,1.000000,157.7000,4.340000
43186.21182846,1.000000,22.98828,82.51953,1.000000,162.1000,2.720000
43186.21194456,1.000000,22.98828,83.00781,1.000000,155.5000,3.850000
43186.21206047,1.000000,22.98828,82.51953,1.000000,162.0000,6.430000
43186.21217639,1.000000,22.98828,82.51953,1.000000,144.2000,5.520000
43186.21229231,1.000000,22.98828,83.00781,1.000000,169.9000,6.500000
43186.21240822,1.000000,22.98828,82.51953,1.000000,149.0000,4.130000
43186.21252414,1.000000,22.98828,83.00781,1.000000,157.0000,4.340000
43186.21264006,1.000000,22.98828,83.00781,1.000000,120.9000,2.730000
43186.21275597,1.000000,22.50000,82.51953,1.000000,137.8000,1.760000
43186.21287189,1.000000,22.98828,82.51953,1.000000,178.8000,4.200000
43186.21298799,1.000000,22.98828,82.51953,1.000000,153.6000,5.560000
43186.21310391,1.000000,22.98828,82.51953,1.000000,166.2000,4.790000
43186.21321982,1.000000,22.98828,82.51953,1.000000,181.9000,4.960000
43186.21333574,1.000000,22.98828,82.51953,1.000000,168.3000,4.610000
43186.21345166,1.000000,22.98828,82.51953,1.000000,142.7000,4.710000
43186.21356757,1.000000,22.98828,82.51953,1.000000,128.6000,3.920000
43186.21368349,1.000000,22.98828,82.51953,1.000000,156.2000,3.280000
43186.21379941,1.000000,22.98828,82.51953,1.000000,174.1000,5.700000
43186.21391532,1.000000,22.98828,82.51953,1.000000,155.3000,7.770000
43186.21403124,1.000000,22.98828,82.03125,1.000000,157.9000,3.880000
43186.21414716,1.000000,22.98828,82.03125,1.000000,163.6000,7.380000
43186.21426307,1.000000,22.98828,82.51953,1.000000,162.2000,5.900000
43186.21437899,1.000000,22.50000,82.51953,1.000000,164.3000,3.910000
43186.21449491,1.000000,22.50000,82.03125,1.000000,167.3000,4.790000
43186.21461082,1.000000,22.98828,82.51953,1.000000,148.9000,6.120000
43186.21472674,1.000000,22.98828,82.51953,1.000000,154.7000,4.900000
43186.21484266,1.000000,22.98828,82.51953,1.000000,158.3000,5.580000
43186.21495857,1.000000,22.98828,82.51953,1.000000,145.0000,5.490000
43186.21507449,1.000000,22.50000,82.51953,1.000000,145.6000,4.570000
43186.21519041,1.000000,23.47656,82.03125,1.000000,159.7000,2.840000
43186.21530632,1.000000,22.98828,82.51953,1.000000,157.8000,4.340000
43186.21542224,1.000000,22.98828,82.51953,1.000000,145.4000,5.220000
43186.21553816,1.000000,22.98828,82.51953,1.000000,159.1000,3.470000
43186.21565407,1.000000,22.98828,82.51953,1.000000,159.6000,3.120000
43186.21576999,1.000000,22.98828,82.51953,1.000000,167.6000,5.560000
43186.21588591,1.000000,22.50000,82.03125,1.000000,165.6000,6.410000
43186.21600182,1.000000,23.47656,82.51953,1.000000,143.2000,2.830000
43186.21611774,1.000000,22.98828,82.03125,1.000000,171.8000,6.870000
43186.21623366,1.000000,22.98828,82.03125,1.000000,152.0000,4.010000
43186.21634957,1.000000,22.98828,82.03125,1.000000,125.1000,5.260000
43186.21646567,1.000000,22.98828,82.03125,1.000000,129.0000,6.170000
43186.21658159,1.000000,22.98828,82.51953,1.000000,119.7000,5.190000
43186.21669750,1.000000,22.98828,82.03125,1.000000,163.4000,4.270000
43186.21681342,1.000000,23.47656,82.51953,1.000000,144.9000,6.960000
43186.21692934,1.000000,22.98828,82.51953,1.000000,150.7000,6.200000
43186.21704525,1.000000,22.50000,82.03125,1.000000,148.0000,6.580000
43186.21716117,1.000000,22.98828,82.03125,1.000000,157.5000,4.370000
43186.21727709,1.000000,22.50000,82.03125,1.000000,140.6000,5.270000
43186.21739300,1.000000,23.47656,81.54297,1.000000,152.7000,4.000000
43186.21750892,1.000000,22.98828,82.03125,1.000000,156.9000,3.400000
43186.21762484,1.000000,22.98828,82.03125,1.000000,148.1000,2.270000
43186.21774075,1.000000,22.98828,82.03125,1.000000,158.7000,4.080000
43186.21785667,1.000000,22.98828,81.54297,1.000000,162.6000,3.130000
43186.21797259,1.000000,22.98828,82.51953,1.000000,178.1000,4.460000
43186.21808850,1.000000,22.98828,82.03125,1.000000,126.9000,3.430000
43186.21820442,1.000000,23.47656,82.03125,1.000000,119.3000,5.200000
43186.21832052,1.000000,23.47656,82.03125,1.000000,147.7000,4.930000
43186.21843643,1.000000,22.98828,81.54297,1.000000,130.5000,5.270000
43186.21855235,1.000000,23.47656,81.54297,1.000000,137.2000,5.230000
43186.21866827,1.000000,22.98828,81.54297,1.000000,165.0000,5.810000
43186.21878418,1.000000,22.50000,81.54297,1.000000,142.0000,4.740000
43186.21890010,1.000000,22.50000,81.54297,1.000000,157.8000,4.480000
43186.21901602,1.000000,22.98828,81.54297,1.000000,152.2000,3.640000
43186.21913211,1.000000,23.47656,82.03125,1.000000,163.1000,3.710000
43186.21924821,1.000000,22.98828,82.03125,1.000000,161.0000,2.710000
43186.21936413,1.000000,22.98828,81.54297,1.000000,136.4000,2.930000
43186.21948004,1.000000,23.47656,81.54297,1.000000,153.8000,3.440000
43186.21959596,1.000000,22.98828,82.03125,1.000000,170.8000,3.840000
43186.21971188,1.000000,22.98828,82.03125,1.000000,166.4000,3.420000
43186.21982779,1.000000,22.98828,82.03125,1.000000,145.8000,5.370000
43186.21994371,1.000000,22.98828,82.03125,1.000000,157.8000,4.340000
43186.22005963,1.000000,22.98828,81.54297,1.000000,140.4000,6.330000
43186.22017572,1.000000,22.50000,81.54297,1.000000,137.9000,5.410000
43186.22029164,1.000000,23.47656,82.03125,1.000000,140.9000,5.330000
43186.22040756,1.000000,22.98828,82.03125,1.000000,155.8000,3.970000
43186.22052347,1.000000,23.47656,81.54297,1.000000,156.3000,4.590000
43186.22063939,1.000000,22.98828,82.03125,1.000000,149.5000,6.700000
43186.22075531,1.000000,22.98828,82.03125,1.000000,161.5000,2.820000
43186.22087122,1.000000,22.98828,82.03125,1.000000,151.9000,5.460000
43186.22098714,1.000000,23.47656,82.03125,1.000000,130.3000,5.730000
43186.22110306,1.000000,22.98828,82.03125,1.000000,161.9000,6.070000
43186.22121897,1.000000,22.98828,82.03125,1.000000,160.2000,5.740000
43186.22133489,1.000000,22.98828,82.51953,1.000000,148.9000,3.740000
43186.22145081,1.000000,22.98828,82.03125,1.000000,139.1000,5.370000
43186.22156672,1.000000,22.98828,82.51953,1.000000,132.9000,6.120000
43186.22168264,1.000000,22.98828,82.51953,1.000000,130.9000,4.870000
43186.22179856,1.000000,22.50000,82.51953,1.000000,135.8000,6.020000
43186.22191466,1.000000,22.98828,82.03125,1.000000,153.0000,5.600000
43186.22203057,1.000000,22.50000,82.51953,1.000000,151.6000,4.770000
43186.22214649,1.000000,23.47656,82.51953,1.000000,149.6000,3.290000
43186.22226241,1.000000,22.50000,82.03125,1.000000,158.0000,2.640000
43186.22237812,1.000000,22.98828,82.03125,1.000000,172.1000,5.660000
43186.22249403,1.000000,22.98828,82.03125,1.000000,150.1000,4.820000
43186.22260995,1.000000,23.47656,82.03125,1.000000,133.6000,4.060000
43186.22272587,1.000000,22.50000,82.51953,1.000000,121.0000,6.450000
43186.22284178,1.000000,22.98828,81.54297,1.000000,123.6000,3.650000
43186.22295770,1.000000,22.98828,82.51953,1.000000,130.1000,5.650000
43186.22307362,1.000000,22.98828,82.51953,1.000000,138.2000,4.880000
43186.22318953,1.000000,22.98828,82.03125,1.000000,151.2000,5.820000
43186.22330545,1.000000,22.98828,83.00781,1.000000,134.4000,4.230000
43186.22342137,1.000000,22.98828,82.51953,1.000000,136.5000,6.440000
43186.22353728,1.000000,22.98828,82.51953,1.000000,121.6000,5.630000
43186.22365320,1.000000,22.98828,82.03125,1.000000,126.8000,3.730000
43186.22376912,1.000000,22.98828,82.03125,1.000000,129.0000,6.680000
43186.22388503,1.000000,22.98828,82.03125,1.000000,125.0000,5.990000
43186.22400095,1.000000,22.98828,82.51953,1.000000,137.5000,4.110000
43186.22411687,1.000000,22.98828,82.03125,1.000000,146.5000,3.980000
43186.22423278,1.000000,22.98828,82.51953,1.000000,171.9000,2.980000
43186.22434870,1.000000,22.98828,82.51953,1.000000,156.8000,6.910000
43186.22446462,1.000000,22.50000,82.03125,1.000000,154.8000,6.080000
43186.22458053,1.000000,22.98828,82.03125,1.000000,155.5000,7.640000
43186.22469645,1.000000,22.98828,81.54297,1.000000,153.9000,5.250000
43186.22481237,1.000000,22.98828,82.03125,1.000000,154.9000,5.220000
43186.22492828,1.000000,22.50000,81.54297,1.000000,133.1000,4.440000
43186.22504420,1.000000,22.98828,81.54297,1.000000,138.9000,5.760000
43186.22516012,1.000000,22.98828,82.03125,1.000000,142.3000,5.090000
43186.22527603,1.000000,23.47656,82.03125,1.000000,122.2000,3.710000
43186.22539195,1.000000,22.50000,82.03125,1.000000,145.1000,4.260000
43186.22550787,1.000000,22.98828,82.03125,1.000000,153.4000,4.050000
43186.22562378,1.000000,22.98828,82.03125,1.000000,160.3000,7.030000
43186.22573970,1.000000,22.98828,82.03125,1.000000,150.5000,6.350000
43186.22585580,1.000000,22.98828,82.03125,1.000000,145.0000,3.730000
43186.22597171,1.000000,22.98828,82.03125,1.000000,163.5000,4.600000
43186.22608763,1.000000,22.98828,82.03125,1.000000,147.0000,5.180000
43186.22620355,1.000000,22.98828,82.03125,1.000000,164.8000,6.740000
43186.22631946,1.000000,22.98828,82.03125,1.000000,142.0000,4.380000
43186.22643538,1.000000,22.98828,82.03125,1.000000,150.4000,3.900000
43186.22655130,1.000000,22.98828,82.03125,1.000000,137.5000,3.160000
43186.22666721,1.000000,22.98828,82.03125,1.000000,147.5000,3.530000
43186.22678313,1.000000,22.50000,82.03125,1.000000,146.7000,3.340000
43186.22689905,1.000000,23.47656,83.00781,1.000000,146.0000,2.850000
43186.22701496,1.000000,22.98828,82.51953,1.000000,171.3000,3.930000
43186.22713088,1.000000,22.98828,82.03125,1.000000,145.0000,3.280000
43186.22724680,1.000000,22.50000,81.54297,1.000000,123.3000,4.090000
43186.22736271,1.000000,23.47656,82.51953,1.000000,135.3000,4.680000
43186.22747863,1.000000,22.98828,82.03125,1.000000,146.3000,3.460000
43186.22759455,1.000000,22.98828,82.03125,1.000000,179.7000,2.950000
43186.22771046,1.000000,22.98828,82.03125,1.000000,169.8000,4.040000
43186.22782638,1.000000,22.98828,82.03125,1.000000,164.0000,4.110000
43186.22794230,1.000000,22.98828,82.03125,1.000000,119.3000,4.410000
43186.22805821,1.000000,22.98828,82.03125,1.000000,123.6000,3.890000
43186.22817413,1.000000,22.98828,82.03125,1.000000,157.2000,4.560000
43186.22829005,1.000000,22.98828,82.51953,1.000000,119.1000,4.740000
43186.22840596,1.000000,23.47656,82.03125,1.000000,137.8000,2.940000
43186.22852188,1.000000,22.98828,82.03125,1.000000,109.9000,4.000000
43186.22863780,1.000000,22.98828,82.03125,1.000000,134.2000,4.190000
43186.22875371,1.000000,22.98828,81.54297,1.000000,141.8000,3.410000
43186.22886963,1.000000,22.98828,82.03125,1.000000,164.5000,2.710000
43186.22898555,1.000000,22.50000,82.03125,1.000000,175.7000,3.660000
43186.22910146,1.000000,22.98828,81.54297,1.000000,195.3000,2.340000
43186.22921738,1.000000,22.98828,81.54297,1.000000,169.4000,2.290000
43186.22933330,1.000000,22.98828,82.03125,1.000000,150.0000,6.160000
43186.22944921,1.000000,22.98828,82.51953,1.000000,180.0000,6.650000
43186.22956513,1.000000,22.98828,82.03125,1.000000,160.5000,4.590000
43186.22968105,1.000000,23.47656,81.54297,1.000000,144.6000,3.880000
43186.22979696,1.000000,22.98828,82.51953,1.000000,189.5000,2.850000
43186.22991288,1.000000,22.98828,81.54297,1.000000,170.4000,3.660000
43186.23002880,1.000000,22.98828,82.03125,1.000000,178.8000,5.540000
43186.23014471,1.000000,22.50000,81.05469,1.000000,188.4000,4.090000
43186.23026063,1.000000,22.98828,81.54297,1.000000,168.5000,4.210000
43186.23037655,1.000000,22.50000,81.54297,1.000000,168.8000,3.460000
43186.23049246,1.000000,22.98828,81.54297,1.000000,173.0000,3.700000
43186.23060838,1.000000,22.98828,81.54297,1.000000,164.7000,4.730000
43186.23072430,1.000000,22.98828,82.03125,1.000000,156.9000,4.140000
43186.23084021,1.000000,22.98828,81.54297,1.000000,139.6000,4.560000
43186.23095613,1.000000,22.98828,81.54297,1.000000,143.2000,4.880000
43186.23107205,1.000000,22.98828,81.54297,1.000000,187.8000,4.280000
43186.23118796,1.000000,22.98828,81.54297,1.000000,150.8000,0.9300000
43186.23130388,1.000000,22.98828,81.54297,1.000000,126.5000,5.420000
43186.23141980,1.000000,22.98828,81.54297,1.000000,155.6000,3.650000
43186.23153571,1.000000,22.98828,81.05469,1.000000,148.8000,4.050000
43186.23165163,1.000000,22.98828,81.05469,1.000000,154.4000,1.830000
43186.23176755,1.000000,22.98828,81.54297,1.000000,139.5000,2.610000
43186.23188346,1.000000,22.98828,81.05469,1.000000,153.6000,1.680000
43186.23199938,1.000000,22.98828,81.54297,1.000000,144.9000,1.350000
43186.23211530,1.000000,22.98828,81.54297,1.000000,130.2000,2.050000
43186.23223121,1.000000,22.98828,82.03125,1.000000,145.0000,3.430000
43186.23234713,1.000000,22.98828,81.54297,1.000000,155.5000,4.320000
43186.23246305,1.000000,22.98828,82.03125,1.000000,165.7000,4.400000
43186.23257896,1.000000,22.50000,81.05469,1.000000,191.7000,3.760000
43186.23269488,1.000000,22.50000,81.54297,1.000000,138.1000,6.490000
43186.23281080,1.000000,22.98828,81.54297,1.000000,167.1000,4.520000
43186.23292721,1.000000,22.50000,81.54297,1.000000,147.6000,5.090000
43186.23304313,1.000000,22.98828,81.05469,1.000000,162.0000,6.100000
43186.23315904,1.000000,22.98828,81.54297,1.000000,178.6000,5.610000
43186.23327496,1.000000,22.50000,81.05469,1.000000,142.7000,5.360000
43186.23339088,1.000000,22.98828,81.54297,1.000000,160.3000,4.750000
43186.23350679,1.000000,22.98828,81.54297,1.000000,140.8000,5.350000
43186.23362271,1.000000,22.50000,81.05469,1.000000,151.8000,5.730000
43186.23373863,1.000000,22.98828,81.05469,1.000000,167.9000,9.230000
43186.23385454,1.000000,22.98828,81.05469,1.000000,157.8000,7.030000
43186.23397046,1.000000,,,1.000000,153.4000,8.450000
43186.23408638,1.000000,22.50000,81.05469,1.000000,147.2000,5.450000
43186.23420229,1.000000,22.98828,81.05469,1.000000,149.7000,5.380000
43186.23431821,1.000000,22.98828,81.05469,1.000000,160.6000,7.110000
43186.23443413,1.000000,22.98828,81.05469,1.000000,147.6000,5.210000
43186.23455004,1.000000,22.98828,81.05469,1.000000,128.5000,3.930000
43186.23466596,1.000000,22.98828,80.56641,1.000000,132.6000,4.420000
43186.23478188,1.000000,22.98828,81.05469,1.000000,147.8000,4.630000
43186.23489779,1.000000,22.98828,80.56641,1.000000,177.1000,3.920000
43186.23501371,1.000000,22.98828,81.05469,1.000000,149.6000,6.500000
43186.23512963,1.000000,22.98828,80.56641,1.000000,171.3000,5.130000
43186.23524554,1.000000,22.98828,81.05469,1.000000,167.3000,6.090000
43186.23536146,1.000000,22.98828,81.05469,1.000000,171.3000,6.370000
43186.23547738,1.000000,22.98828,80.56641,1.000000,152.0000,4.590000
43186.23559329,1.000000,22.98828,80.56641,1.000000,148.8000,6.620000
43186.23570921,1.000000,22.98828,80.56641,1.000000,141.5000,4.530000
43186.23582513,1.000000,22.98828,81.05469,1.000000,143.0000,4.210000
43186.23594104,1.000000,22.98828,80.56641,1.000000,155.7000,6.230000
43186.23605696,1.000000,22.98828,81.05469,1.000000,157.2000,4.870000
43186.23617288,1.000000,22.98828,80.56641,1.000000,165.0000,3.840000
43186.23628879,1.000000,22.50000,81.05469,1.000000,170.3000,4.740000
43186.23640471,1.000000,22.98828,81.05469,1.000000,160.2000,3.880000
43186.23652063,1.000000,22.98828,81.05469,1.000000,165.5000,3.520000
43186.23663654,1.000000,22.98828,80.56641,1.000000,164.7000,3.030000
43186.23675246,1.000000,22.98828,81.05469,1.000000,150.2000,7.050000
43186.23686837,1.000000,23.47656,81.54297,1.000000,145.6000,3.680000
43186.23698429,1.000000,22.98828,81.05469,1.000000,164.7000,3.270000
43186.23710021,1.000000,22.50000,81.05469,1.000000,151.9000,7.690000
43186.23721612,1.000000,22.98828,81.54297,1.000000,142.0000,5.400000
43186.23733204,1.000000,22.98828,81.54297,1.000000,137.6000,5.390000
43186.23744796,1.000000,22.98828,81.54297,1.000000,137.1000,4.780000
43186.23756387,1.000000,22.98828,81.05469,1.000000,157.1000,6.340000
43186.23767979,1.000000,22.98828,81.05469,1.000000,145.6000,5.710000
43186.23779571,1.000000,22.50000,81.54297,1.000000,128.3000,3.890000
43186.23791163,1.000000,22.98828,81.54297,1.000000,153.4000,5.340000
43186.23802754,1.000000,22.98828,81.54297,1.000000,171.1000,4.000000
43186.23814346,1.000000,22.98828,82.03125,1.000000,180.7000,3.000000
43186.23825938,1.000000,22.98828,81.54297,1.000000,168.9000,5.500000
43186.23837529,1.000000,22.98828,81.54297,1.000000,167.4000,3.580000
43186.23849121,1.000000,22.98828,81.54297,1.000000,175.4000,5.010000
43186.23860713,1.000000,22.98828,81.54297,1.000000,161.8000,4.960000
43186.23872304,1.000000,22.50000,81.54297,1.000000,151.2000,5.160000
43186.23883896,1.000000,22.98828,81.05469,1.000000,140.1000,3.500000
43186.23895488,1.000000,22.98828,82.03125,1.000000,139.9000,3.630000
43186.23907079,1.000000,22.98828,81.54297,1.000000,155.4000,2.130000
43186.23918671,1.000000,22.98828,81.54297,1.000000,145.9000,1.290000
43186.23930263,1.000000,22.98828,81.54297,1.000000,163.8000,3.280000
43186.23941854,1.000000,22.98828,81.54297,1.000000,164.3000,3.280000
43186.23953446,1.000000,22.98828,81.54297,1.000000,150.7000,4.430000
43186.23965038,1.000000,22.98828,82.03125,1.000000,158.9000,3.470000
43186.23976629,1.000000,22.98828,81.54297,1.000000,144.4000,2.910000
43186.23988221,1.000000,22.98828,82.03125,1.000000,171.4000,5.310000
43186.23999813,1.000000,22.98828,82.03125,1.000000,164.5000,3.490000
43186.24011404,1.000000,22.98828,82.03125,1.000000,143.9000,4.390000
43186.24022996,1.000000,22.50000,82.51953,1.000000,172.0000,3.220000
43186.24034588,1.000000,22.98828,82.03125,1.000000,165.5000,3.120000
43186.24046179,1.000000,22.50000,81.54297,1.000000,137.8000,2.390000
43186.24057771,1.000000,22.50000,82.03125,1.000000,158.1000,2.440000
43186.24069363,1.000000,22.98828,82.03125,1.000000,167.4000,3.920000
43186.24080954,1.000000,22.98828,82.03125,1.000000,165.3000,4.130000
43186.24092546,1.000000,22.98828,82.03125,1.000000,160.6000,3.910000
43186.24104138,1.000000,22.98828,82.51953,1.000000,160.1000,3.300000
43186.24115729,1.000000,22.50000,82.03125,1.000000,173.2000,2.370000
43186.24127321,1.000000,22.98828,82.03125,1.000000,149.5000,0.9800000
43186.24138913,1.000000,22.50000,82.51953,1.000000,145.2000,2.010000
43186.24150504,1.000000,22.50000,82.51953,1.000000,129.0000,2.700000
43186.24162096,1.000000,22.50000,82.51953,1.000000,147.7000,3.520000
43186.24173688,1.000000,22.50000,82.51953,1.000000,154.1000,3.520000
43186.24185279,1.000000,22.98828,82.51953,1.000000,140.5000,3.840000
43186.24196871,1.000000,22.50000,82.03125,1.000000,143.0000,3.540000
43186.24208463,1.000000,22.50000,82.51953,1.000000,118.3000,4.890000
43186.24220054,1.000000,22.98828,82.51953,1.000000,0,141.1000
43186.24231646,1.000000,22.98828,82.03125,1.000000,146.4000,3.550000
43186.24243238,1.000000,22.98828,82.51953,1.000000,142.1000,3.630000
43186.24254829,1.000000,22.98828,82.03125,1.000000,147.7000,2.720000
43186.24266421,1.000000,22.50000,83.00781,1.000000,169.8000,2.820000
43186.24278013,1.000000,22.50000,82.03125,1.000000,157.7000,3.240000
43186.24289604,1.000000,22.98828,82.51953,1.000000,161.4000,5.590000
43186.24301196,1.000000,22.98828,82.51953,1.000000,168.3000,5.390000
43186.24312788,1.000000,22.98828,82.51953,1.000000,161.3000,4.870000
43186.24324379,1.000000,22.98828,82.51953,1.000000,157.3000,3.290000
43186.24335971,1.000000,22.98828,83.00781,1.000000,175.5000,3.870000
43186.24347525,1.000000,22.98828,82.03125,1.000000,155.6000,4.910000
43186.24359117,1.000000,22.98828,83.00781,1.000000,127.6000,6.520000
43186.24370709,1.000000,22.50000,82.51953,1.000000,167.3000,3.100000
43186.24382300,1.000000,22.98828,82.03125,1.000000,159.0000,3.730000
43186.24393892,1.000000,22.50000,82.51953,1.000000,178.7000,4.150000
43186.24405484,1.000000,22.98828,82.51953,1.000000,156.0000,4.730000
43186.24417075,1.000000,22.50000,82.51953,1.000000,146.6000,4.670000
43186.24428667,1.000000,22.98828,82.51953,1.000000,167.9000,3.730000
43186.24440259,1.000000,22.50000,82.51953,1.000000,173.5000,5.700000
43186.24451850,1.000000,22.50000,82.51953,1.000000,147.1000,4.960000
43186.24463442,1.000000,22.50000,82.51953,1.000000,162.3000,4.110000
43186.24475034,1.000000,22.98828,82.51953,1.000000,177.0000,4.470000
43186.24486625,1.000000,22.98828,82.51953,1.000000,178.7000,3.500000
43186.24498217,1.000000,22.50000,83.00781,1.000000,169.9000,4.480000
43186.24509809,1.000000,22.50000,82.51953,1.000000,177.4000,4.620000
43186.24521400,1.000000,22.50000,82.51953,1.000000,159.3000,4.340000
43186.24532992,1.000000,23.47656,82.51953,1.000000,156.5000,3.520000
43186.24544584,1.000000,22.50000,83.00781,1.000000,163.7000,3.840000
43186.24556175,1.000000,22.98828,82.51953,1.000000,157.1000,3.440000
43186.24567767,1.000000,22.50000,83.00781,1.000000,166.3000,2.830000
43186.24579359,1.000000,22.50000,82.51953,1.000000,157.2000,5.020000
43186.24590950,1.000000,22.50000,83.00781,1.000000,148.9000,4.430000
43186.24602542,1.000000,22.01172,82.51953,1.000000,173.5000,3.430000
43186.24614134,1.000000,22.50000,83.00781,1.000000,147.9000,2.880000
43186.24625725,1.000000,22.50000,83.00781,1.000000,153.4000,2.500000
43186.24637317,1.000000,22.01172,82.51953,1.000000,160.6000,2.110000
43186.24648909,1.000000,22.98828,83.00781,1.000000,172.6000,2.970000
43186.24660500,1.000000,22.50000,83.00781,1.000000,146.0000,3.010000
43186.24672092,1.000000,22.98828,83.00781,1.000000,181.8000,2.820000
43186.24683684,1.000000,22.50000,83.00781,1.000000,176.5000,2.560000
43186.24695275,1.000000,22.98828,83.00781,1.000000,154.5000,1.770000
43186.24706867,1.000000,22.50000,83.00781,1.000000,152.6000,1.760000
43186.24718459,1.000000,22.50000,83.49609,1.000000,128.6000,4.470000
43186.24730050,1.000000,22.50000,82.51953,1.000000,140.5000,3.030000
43186.24741642,1.000000,22.50000,83.49609,1.000000,148.8000,4.600000
43186.24753234,1.000000,22.50000,83.00781,1.000000,165.2000,2.550000
43186.24764825,1.000000,22.50000,82.51953,1.000000,175.7000,2.240000
43186.24776417,1.000000,22.98828,82.51953,1.000000,185.2000,2.830000
43186.24788009,1.000000,22.50000,83.00781,1.000000,173.1000,3.660000
43186.24799600,1.000000,22.98828,82.51953,1.000000,161.5000,3.750000
43186.24811192,1.000000,22.98828,83.00781,1.000000,152.0000,2.800000
43186.24822784,1.000000,22.50000,83.00781,1.000000,162.6000,2.790000
43186.24834375,1.000000,22.50000,83.00781,1.000000,165.4000,2.350000
43186.24845967,1.000000,22.50000,83.00781,1.000000,136.9000,3.490000
43186.24857559,1.000000,22.01172,83.00781,1.000000,145.8000,2.990000
43186.24869150,1.000000,22.98828,82.51953,1.000000,136.0000,1.660000
43186.24880742,1.000000,22.98828,82.03125,1.000000,169.9000,1.990000
43186.24892334,1.000000,22.98828,83.00781,1.000000,158.0000,2.090000
