TheTime,HNET_CBH_HMP60_Flag,HNET_CBH_O3_O3conc_ppbv_conv,HNET_CBH_O3_Flag,HNET_CBH_HMP60_Temp_C,HNET_CBH_HMP60_RH_pct,HNET_CBH_RMY_Flag,HNET_CBH_RMY_WD_deg,HNET_CBH_RMY_WS_ms
42841.01051652,1.000000,20.91710,1.000000,22.50000,89.35547,1.000000,108.2000,1.520000
42841.01063677,1.000000,20.91710,1.000000,22.50000,88.86719,1.000000,131.9000,1.640000
42841.01075720,1.000000,19.89700,1.000000,22.50000,88.86719,1.000000,112.1000,0.8800000
42841.01087330,1.000000,20.34140,1.000000,22.01172,89.35547,1.000000,118.8000,1.430000
42841.01098994,1.000000,21.94730,1.000000,22.50000,89.84375,1.000000,107.8000,1.660000
42841.01110586,1.000000,21.31100,1.000000,22.50000,89.84375,1.000000,103.3000,1.810000
42841.01122177,1.000000,20.03840,1.000000,22.01172,89.35547,1.000000,112.1000,1.810000
42841.01133769,1.000000,19.39200,1.000000,22.50000,89.35547,1.000000,91.00000,1.630000
42841.01145361,1.000000,18.51330,1.000000,22.50000,89.35547,1.000000,99.50000,1.250000
42841.01156952,1.000000,19.60410,1.000000,22.50000,89.35547,1.000000,153.0000,0.7700000
42841.01168544,1.000000,20.03840,1.000000,22.01172,89.35547,1.000000,116.9000,0.7100000
42841.01180136,1.000000,19.66470,1.000000,22.01172,89.35547,1.000000,103.9000,1.270000
42841.01191727,1.000000,18.78600,1.000000,22.50000,88.86719,1.000000,62.60000,0.9200000
42841.01203319,1.000000,18.78600,1.000000,22.01172,89.84375,1.000000,135.5000,0.7000000
42841.01214911,1.000000,19.89700,1.000000,22.01172,89.35547,1.000000,108.2000,0.8600000
42841.01226502,1.000000,19.98790,1.000000,22.50000,89.35547,1.000000,103.0000,0.6700000
42841.01238094,1.000000,20.05860,1.000000,22.50000,89.35547,1.000000,117.3000,1.090000
42841.01249686,1.000000,19.01830,1.000000,22.50000,88.86719,1.000000,111.1000,1.020000
42841.01261277,1.000000,18.98800,1.000000,22.01172,89.35547,1.000000,88.00000,0.5000000
42841.01272959,1.000000,19.62430,1.000000,22.50000,88.86719,1.000000,113.7000,0.8900000
42841.01284569,1.000000,19.24050,1.000000,22.50000,89.35547,1.000000,112.1000,1.240000
42841.01296323,1.000000,18.87690,1.000000,22.01172,89.35547,1.000000,99.90000,0.9200000
42841.01308150,1.000000,18.54360,1.000000,22.50000,89.84375,1.000000,125.2000,0.8000000
42841.01319741,1.000000,18.71530,1.000000,22.50000,89.35547,1.000000,141.9000,0.8200000
42841.01331351,1.000000,18.91730,1.000000,22.01172,89.35547,1.000000,145.1000,0.8100000
42841.01343304,1.000000,18.96780,1.000000,22.50000,89.84375,1.000000,112.2000,0.7400000
42841.01354913,1.000000,18.35170,1.000000,22.01172,89.35547,1.000000,93.50000,1.240000
42841.01366505,1.000000,17.62450,1.000000,22.50000,88.86719,1.000000,111.9000,1.530000
42841.01378187,1.000000,17.96790,1.000000,22.50000,89.84375,1.000000,130.9000,1.520000
42841.01389797,1.000000,18.42240,1.000000,22.50000,89.84375,1.000000,118.3000,0.7700000
42841.01401388,1.000000,20.21010,1.000000,22.01172,89.35547,1.000000,113.0000,0.5800000
42841.01412980,1.000000,20.30100,1.000000,22.01172,88.86719,1.000000,104.2000,2.040000
42841.01424590,1.000000,19.74550,1.000000,22.50000,89.35547,1.000000,131.1000,1.910000
42841.01436200,1.000000,18.51330,1.000000,22.01172,89.84375,1.000000,117.6000,1.800000
42841.01447791,1.000000,18.53350,1.000000,22.98828,89.35547,1.000000,101.0000,1.200000
42841.01459383,1.000000,19.52330,1.000000,22.01172,89.35547,1.000000,122.1000,1.240000
42841.01470993,1.000000,20.41210,1.000000,22.50000,89.84375,1.000000,96.80000,0.5200000
42841.01482602,1.000000,19.19000,1.000000,22.01172,89.35547,1.000000,119.6000,0.8900000
42841.01494194,1.000000,20.07880,1.000000,22.01172,89.84375,1.000000,116.9000,0.5400000
42841.01505822,1.000000,19.98790,1.000000,22.01172,89.35547,1.000000,122.3000,0.7500000
42841.01517413,1.000000,18.92740,1.000000,22.50000,89.84375,1.000000,107.7000,1.070000
42841.01529005,1.000000,19.46270,1.000000,22.50000,89.84375,1.000000,123.0000,0.7900000
