TheTime,HNET_CLH_HMP60_Flag,HNET_CLH_O3_conc_ppbv_conv,HNET_CLH_O3_Flag,HNET_CLH_HMP60_RH_pct,HNET_CLH_HMP60_Temp_C,HNET_CLH_RMY_Flag,HNET_CLH_RMY_WD_deg,HNET_CLH_RMY_WS_ms
42512.10795278,1.000000,13.45380,1.000000,99.02344,25.08789,1.000000,64.00000,0.5000000
42512.10806870,1.000000,13.24980,1.000000,98.97461,24.69727,1.000000,65.00000,0.6000000
42512.10818461,1.000000,13.66800,1.000000,99.02344,24.79492,1.000000,87.00000,0.7000000
42512.10830053,1.000000,13.75980,1.000000,98.97461,24.84375,1.000000,92.00000,0.6000000
42512.10841645,1.000000,12.96420,1.000000,99.12109,24.25781,1.000000,67.00000,0.7000000
42512.10853236,1.000000,12.45420,1.000000,99.07227,24.50195,1.000000,72.00000,0.6000000
42512.10864828,1.000000,13.01520,1.000000,98.82813,24.74609,1.000000,62.00000,0.5000000
42512.10876420,1.000000,13.21920,1.000000,99.07227,25.18555,1.000000,56.00000,0.6000000
42512.10888011,1.000000,13.48440,1.000000,98.82813,24.74609,1.000000,57.00000,0.6000000
42512.10899603,1.000000,13.47420,1.000000,99.26758,24.84375,1.000000,62.00000,0.6000000
42512.10911195,1.000000,12.97440,1.000000,99.12109,24.45313,1.000000,66.00000,0.6000000
42512.10922786,1.000000,12.93360,1.000000,99.21875,24.89258,1.000000,62.00000,0.5000000
42512.10934378,1.000000,12.85200,1.000000,99.21875,23.76953,1.000000,49.00000,0.6000000
42512.10945970,1.000000,12.66840,1.000000,98.82813,25.08789,1.000000,64.00000,0.6000000
42512.10957561,1.000000,12.62760,1.000000,99.12109,24.69727,1.000000,69.00000,0.6000000
42512.10969153,1.000000,12.94380,1.000000,99.16992,25.33203,1.000000,59.00000,0.5000000
42512.10980745,1.000000,12.69900,1.000000,99.16992,25.38086,1.000000,54.00000,0.5000000
42512.10992336,1.000000,11.83200,1.000000,98.97461,25.08789,1.000000,55.00000,0.7000000
42512.11003928,1.000000,11.58720,1.000000,98.92578,25.23438,1.000000,37.00000,0.5000000
42512.11015520,1.000000,11.47500,1.000000,98.82813,24.94141,1.000000,46.00000,0.6000000
42512.11027111,1.000000,11.63820,1.000000,98.77930,24.89258,1.000000,42.00000,0.4000000
42512.11038703,1.000000,11.98500,1.000000,98.73047,24.99023,1.000000,47.00000,0.6000000
42512.11050331,1.000000,11.12820,1.000000,98.97461,24.55078,1.000000,52.00000,0.6000000
42512.11061922,1.000000,10.39380,1.000000,99.12109,24.79492,1.000000,50.00000,0.6000000
42512.11073514,1.000000,10.05516,1.000000,98.97461,24.89258,1.000000,46.00000,0.6000000
42512.11085106,1.000000,10.03986,1.000000,98.92578,24.89258,1.000000,47.00000,0.5000000
42512.11096697,1.000000,10.18980,1.000000,98.87695,24.20898,1.000000,53.00000,0.6000000
42512.11108289,1.000000,10.58760,1.000000,98.73047,25.03906,1.000000,47.00000,0.7000000
42512.11119881,1.000000,10.49580,1.000000,99.07227,25.03906,1.000000,45.00000,0.5000000
42512.11131472,1.000000,10.13880,1.000000,98.92578,24.84375,1.000000,45.00000,0.5000000
42512.11143064,1.000000,10.03476,1.000000,99.12109,24.74609,1.000000,57.00000,0.5000000
42512.11154656,1.000000,10.25100,1.000000,99.16992,24.89258,1.000000,53.00000,0.7000000
42512.11166247,1.000000,10.65900,1.000000,99.12109,24.45313,1.000000,71.00000,0.4000000
42512.11177839,1.000000,10.77120,1.000000,98.97461,24.69727,1.000000,59.00000,0.3000000
42512.11189431,1.000000,10.42440,1.000000,99.16992,24.50195,1.000000,32.00000,0.5000000
42512.11201022,1.000000,10.27140,1.000000,98.97461,24.59961,1.000000,42.00000,0.3000000
42512.11212614,1.000000,10.12860,1.000000,99.02344,25.03906,1.000000,47.00000,0.5000000
42512.11224206,1.000000,9.631860,1.000000,99.26758,25.03906,1.000000,54.00000,0.4000000
42512.11235797,1.000000,9.832800,1.000000,98.92578,24.64844,1.000000,61.00000,0.5000000
42512.11247389,1.000000,9.931740,1.000000,99.21875,24.74609,1.000000,29.00000,0.3000000
42512.11258981,1.000000,9.482940,1.000000,98.92578,24.99023,1.000000,45.00000,0.4000000
42512.11270572,1.000000,9.119820,1.000000,99.07227,24.01367,1.000000,43.00000,0.5000000
42512.11282164,1.000000,9.570660,1.000000,98.87695,24.99023,1.000000,41.00000,0.3000000
42512.11293756,1.000000,9.763440,1.000000,99.12109,24.79492,1.000000,42.00000,0.3000000
42512.11305347,1.000000,9.723660,1.000000,98.68164,24.64844,1.000000,48.00000,0.3000000
42512.11316939,1.000000,9.883800,1.000000,98.63281,24.50195,1.000000,42.00000,0.3000000
42512.11328531,1.000000,9.941940,1.000000,99.16992,25.42969,1.000000,29.00000,0.3000000
42512.11340122,1.000000,10.12860,1.000000,98.87695,24.64844,1.000000,50.00000,0.3000000
42512.11351714,1.000000,10.05006,1.000000,98.97461,24.84375,1.000000,51.00000,0.4000000
42512.11363276,1.000000,10.16940,1.000000,99.12109,24.59961,1.000000,42.00000,0.3000000
42512.11374868,1.000000,10.32240,1.000000,98.82813,24.84375,1.000000,67.00000,0.5000000
42512.11386459,1.000000,9.757320,1.000000,99.07227,24.50195,1.000000,51.00000,0.5000000
42512.11398051,1.000000,9.948060,1.000000,99.02344,24.79492,1.000000,55.00000,0.4000000
42512.11409643,1.000000,10.15920,1.000000,98.82813,24.59961,1.000000,59.00000,0.5000000
42512.11421234,1.000000,10.11840,1.000000,99.07227,24.50195,1.000000,42.00000,0.4000000
42512.11432826,1.000000,10.51620,1.000000,99.16992,25.23438,1.000000,68.00000,0.5000000
42512.11444418,1.000000,10.81200,1.000000,98.97461,24.94141,1.000000,57.00000,0.6000000
42512.11456009,1.000000,10.38360,1.000000,98.97461,24.89258,1.000000,56.00000,0.6000000
42512.11467601,1.000000,10.36320,1.000000,98.97461,24.79492,1.000000,74.00000,0.7000000
42512.11479193,1.000000,10.67940,1.000000,99.12109,24.79492,1.000000,59.00000,0.6000000
42512.11490784,1.000000,10.22040,1.000000,99.07227,24.74609,1.000000,59.00000,0.6000000
42512.11502394,1.000000,10.03782,1.000000,99.16992,25.67383,1.000000,67.00000,0.7000000
42512.11513986,1.000000,11.01600,1.000000,98.87695,24.45313,1.000000,57.00000,0.6000000
42512.11525578,1.000000,12.14820,1.000000,99.02344,24.99023,1.000000,74.00000,0.6000000
42512.11537169,1.000000,11.82180,1.000000,99.12109,24.50195,1.000000,67.00000,0.7000000
42512.11548761,1.000000,11.29140,1.000000,98.97461,24.74609,1.000000,62.00000,0.6000000
42512.11560353,1.000000,11.50560,1.000000,99.16992,24.79492,1.000000,74.00000,0.6000000
42512.11571944,1.000000,11.46480,1.000000,99.12109,24.74609,1.000000,66.00000,0.7000000
42512.11583536,1.000000,11.82180,1.000000,99.16992,24.94141,1.000000,79.00000,0.7000000
42512.11595128,1.000000,11.79120,1.000000,99.07227,25.38086,1.000000,72.00000,0.6000000
42512.11606719,1.000000,11.04660,1.000000,98.82813,24.74609,1.000000,92.00000,0.7000000
42512.11618329,1.000000,10.90380,1.000000,99.26758,24.74609,1.000000,65.00000,0.9000000
42512.11629921,1.000000,11.45460,1.000000,98.68164,25.13672,1.000000,57.00000,0.9000000
42512.11641512,1.000000,10.99560,1.000000,99.21875,24.79492,1.000000,65.00000,0.6000000
42512.11653104,1.000000,10.22040,1.000000,99.12109,24.74609,1.000000,67.00000,0.7000000
42512.11664696,1.000000,10.65900,1.000000,99.16992,24.69727,1.000000,71.00000,0.7000000
42512.11676287,1.000000,10.66920,1.000000,99.21875,24.40430,1.000000,73.00000,0.9000000
42512.11687879,1.000000,10.66920,1.000000,98.97461,24.94141,1.000000,54.00000,0.7000000
42512.11699471,1.000000,10.80180,1.000000,98.87695,24.99023,1.000000,63.00000,0.7000000
42512.11711062,1.000000,10.20000,1.000000,98.68164,24.59961,1.000000,61.00000,0.7000000
42512.11722654,1.000000,9.658380,1.000000,98.92578,24.84375,1.000000,56.00000,0.6000000
42512.11734246,1.000000,9.599220,1.000000,99.21875,25.03906,1.000000,40.00000,0
42512.11745837,1.000000,10.51620,1.000000,99.12109,24.59961,1.000000,77.00000,0.6000000
42512.11757429,1.000000,11.46480,1.000000,98.87695,25.42969,1.000000,65.00000,0.9000000
42512.11769021,1.000000,10.76100,1.000000,99.07227,24.50195,1.000000,79.00000,0.8000000
42512.11780612,1.000000,10.57740,1.000000,99.21875,24.59961,1.000000,74.00000,0.9000000
42512.11792204,1.000000,10.62840,1.000000,99.07227,24.94141,1.000000,62.00000,0.9000000
42512.11803796,1.000000,10.35300,1.000000,99.02344,24.64844,1.000000,71.00000,1.000000
42512.11815387,1.000000,11.80140,1.000000,98.53516,24.55078,1.000000,85.00000,1.100000
42512.11826979,1.000000,13.23960,1.000000,98.53516,24.74609,1.000000,77.00000,0.9000000
42512.11838571,1.000000,14.43300,1.000000,98.77930,24.50195,1.000000,74.00000,0.9000000
42512.11850162,1.000000,14.91240,1.000000,98.82813,24.69727,1.000000,81.00000,1.100000
42512.11861754,1.000000,13.53540,1.000000,99.16992,24.79492,1.000000,71.00000,0.8000000
42512.11873346,1.000000,12.37260,1.000000,98.97461,24.79492,1.000000,74.00000,0.7000000
42512.11884937,1.000000,12.52560,1.000000,98.97461,24.35547,1.000000,62.00000,0.9000000
42512.11896529,1.000000,13.22940,1.000000,99.16992,24.79492,1.000000,58.00000,0.6000000
42512.11908121,1.000000,13.95360,1.000000,98.77930,25.08789,1.000000,61.00000,0.7000000
42512.11919712,1.000000,14.00460,1.000000,98.48633,24.79492,1.000000,66.00000,0.9000000
42512.11931304,1.000000,13.46400,1.000000,98.82813,25.03906,1.000000,60.00000,0.9000000
42512.11942896,1.000000,13.29060,1.000000,99.26758,25.47852,1.000000,63.00000,0.9000000
42512.11954487,1.000000,12.86220,1.000000,99.26758,24.84375,1.000000,74.00000,1.000000
42512.11966079,1.000000,12.89280,1.000000,99.21875,24.89258,1.000000,57.00000,1.200000
42512.11977671,1.000000,13.00500,1.000000,98.58398,24.84375,1.000000,60.00000,1.100000
42512.11989262,1.000000,12.90300,1.000000,99.21875,24.64844,1.000000,71.00000,1.000000
42512.12000854,1.000000,12.64800,1.000000,99.07227,24.64844,1.000000,63.00000,1.000000
42512.12012446,1.000000,13.17840,1.000000,98.97461,24.50195,1.000000,65.00000,1.200000
42512.12024037,1.000000,13.87200,1.000000,99.16992,24.74609,1.000000,64.00000,1.300000
42512.12035629,1.000000,12.71940,1.000000,98.97461,24.84375,1.000000,59.00000,1.200000
42512.12047221,1.000000,13.34160,1.000000,99.07227,24.84375,1.000000,76.00000,0.9000000
42512.12058812,1.000000,14.43300,1.000000,99.12109,24.84375,1.000000,52.00000,0.7000000
42512.12070404,1.000000,14.58600,1.000000,99.41406,24.50195,1.000000,65.00000,1.100000
42512.12081996,1.000000,14.38200,1.000000,98.97461,24.50195,1.000000,70.00000,1.100000
42512.12093587,1.000000,13.81080,1.000000,98.73047,24.55078,1.000000,66.00000,1.000000
42512.12105179,1.000000,13.61700,1.000000,98.82813,24.74609,1.000000,62.00000,0.9000000
42512.12116771,1.000000,13.65780,1.000000,98.87695,24.01367,1.000000,63.00000,0.7000000
42512.12128362,1.000000,13.66800,1.000000,99.16992,24.50195,1.000000,98.00000,1.200000
42512.12139954,1.000000,12.85200,1.000000,99.12109,24.59961,1.000000,85.00000,0.8000000
42512.12151546,1.000000,12.48480,1.000000,98.68164,25.38086,1.000000,88.00000,0.7000000
42512.12163155,1.000000,12.77040,1.000000,99.02344,24.94141,1.000000,35.00000,0.9000000
42512.12174747,1.000000,12.06660,1.000000,99.16992,24.64844,1.000000,71.00000,0.8000000
42512.12186393,1.000000,11.59740,1.000000,99.21875,24.20898,1.000000,43.00000,0.7000000
42512.12197984,1.000000,11.66880,1.000000,99.21875,24.35547,1.000000,40.00000,0.7000000
42512.12209576,1.000000,11.81160,1.000000,99.07227,24.89258,1.000000,59.00000,0.7000000
42512.12221168,1.000000,11.71980,1.000000,99.02344,25.08789,1.000000,57.00000,0.9000000
42512.12232759,1.000000,11.23020,1.000000,99.16992,25.13672,1.000000,66.00000,1.000000
42512.12244351,1.000000,10.75080,1.000000,99.26758,24.20898,1.000000,67.00000,1.100000
42512.12255943,1.000000,11.09760,1.000000,99.12109,25.33203,1.000000,39.00000,0.6000000
42512.12267534,1.000000,12.13800,1.000000,99.07227,24.59961,1.000000,71.00000,0.8000000
42512.12279126,1.000000,12.06660,1.000000,98.92578,24.50195,1.000000,64.00000,1.000000
42512.12290718,1.000000,12.42360,1.000000,99.12109,25.47852,1.000000,51.00000,0.8000000
42512.12302309,1.000000,13.61700,1.000000,99.21875,24.11133,1.000000,45.00000,0.9000000
42512.12313901,1.000000,13.61700,1.000000,98.77930,24.59961,1.000000,55.00000,0.7000000
42512.12325493,1.000000,12.90300,1.000000,98.97461,24.74609,1.000000,35.00000,1.200000
42512.12337084,1.000000,12.58680,1.000000,99.12109,25.13672,1.000000,46.00000,1.000000
42512.12348676,1.000000,12.47460,1.000000,99.26758,24.20898,1.000000,47.00000,0.8000000
42512.12360268,1.000000,12.35220,1.000000,99.12109,24.45313,1.000000,65.00000,0.5000000
42512.12371859,1.000000,12.28080,1.000000,98.38867,24.64844,1.000000,61.00000,0.5000000
42512.12383451,1.000000,12.67860,1.000000,99.12109,25.38086,1.000000,70.00000,0.7000000
42512.12395043,1.000000,13.46400,1.000000,99.16992,24.59961,1.000000,67.00000,0
42512.12406634,1.000000,14.11680,1.000000,99.31641,24.35547,1.000000,45.00000,0.9000000
42512.12418203,1.000000,13.80060,1.000000,99.02344,24.40430,1.000000,67.00000,1.100000
42512.12429794,1.000000,12.77040,1.000000,98.82813,24.74609,1.000000,74.00000,1.100000
42512.12441386,1.000000,13.09680,1.000000,99.21875,25.33203,1.000000,44.00000,0.8000000
42512.12452978,1.000000,14.61660,1.000000,99.12109,24.59961,1.000000,56.00000,1.400000
42512.12464569,1.000000,14.18820,1.000000,99.16992,25.13672,1.000000,71.00000,1.100000
42512.12476161,1.000000,12.80100,1.000000,99.21875,24.94141,1.000000,52.00000,0.9000000
42512.12487753,1.000000,12.46440,1.000000,98.82813,24.84375,1.000000,31.00000,0.8000000
42512.12499344,1.000000,12.87240,1.000000,99.07227,24.45313,1.000000,44.00000,0.5000000
42512.12510936,1.000000,13.42320,1.000000,98.77930,24.89258,1.000000,31.00000,0.4000000
42512.12522528,1.000000,13.68840,1.000000,99.12109,24.94141,1.000000,93.00000,1.000000
42512.12534119,1.000000,14.40240,1.000000,99.16992,25.03906,1.000000,43.00000,0.7000000
42512.12545711,1.000000,14.92260,1.000000,98.82813,25.08789,1.000000,65.00000,0.7000000
42512.12557303,1.000000,14.42280,1.000000,99.26758,25.47852,1.000000,81.00000,0.8000000
42512.12568894,1.000000,15.18780,1.000000,99.16992,24.84375,1.000000,59.00000,0.9000000
42512.12580486,1.000000,15.66720,1.000000,99.26758,24.69727,1.000000,65.00000,0.8000000
42512.12592078,1.000000,15.90180,1.000000,98.92578,24.74609,1.000000,80.00000,0.8000000
42512.12603669,1.000000,15.55500,1.000000,98.68164,24.64844,1.000000,63.00000,1.000000
42512.12615261,1.000000,15.12660,1.000000,99.26758,24.45313,1.000000,69.00000,0.6000000
42512.12626853,1.000000,14.99400,1.000000,99.26758,24.89258,1.000000,31.00000,0.4000000
42512.12638463,1.000000,14.83080,1.000000,99.16992,24.55078,1.000000,61.00000,0.7000000
42512.12650054,1.000000,14.92260,1.000000,99.26758,25.03906,1.000000,71.00000,0.8000000
42512.12661646,1.000000,14.16780,1.000000,99.21875,24.25781,1.000000,69.00000,0.7000000
42512.12673238,1.000000,13.61700,1.000000,98.63281,24.94141,1.000000,52.00000,0.6000000
42512.12684829,1.000000,13.18860,1.000000,99.07227,24.84375,1.000000,49.00000,0.8000000
42512.12696421,1.000000,12.71940,1.000000,99.21875,24.99023,1.000000,65.00000,0.8000000
42512.12708013,1.000000,12.03600,1.000000,99.12109,24.94141,1.000000,64.00000,0.8000000
42512.12719604,1.000000,12.16860,1.000000,98.77930,24.94141,1.000000,53.00000,0.7000000
42512.12731196,1.000000,13.40280,1.000000,99.16992,24.79492,1.000000,53.00000,0.7000000
42512.12742788,1.000000,13.60680,1.000000,99.07227,24.35547,1.000000,31.00000,0.4000000
42512.12754379,1.000000,13.30080,1.000000,98.87695,24.69727,1.000000,28.00000,0
42512.12765971,1.000000,13.12740,1.000000,99.36523,25.03906,1.000000,24.00000,0.3000000
42512.12777563,1.000000,12.99480,1.000000,98.97461,24.64844,1.000000,51.00000,0.6000000
42512.12789154,1.000000,14.03520,1.000000,98.68164,24.59961,1.000000,56.00000,0.7000000
42512.12800746,1.000000,14.54520,1.000000,98.97461,24.69727,1.000000,53.00000,0.9000000
42512.12812338,1.000000,13.96380,1.000000,99.12109,24.20898,1.000000,50.00000,0.9000000
42512.12823929,1.000000,13.73940,1.000000,98.92578,24.69727,1.000000,45.00000,0.6000000
42512.12835521,1.000000,14.03520,1.000000,99.02344,24.16016,1.000000,72.00000,0.5000000
42512.12847131,1.000000,13.36200,1.000000,99.21875,24.30664,1.000000,80.00000,0.4000000
42512.12858722,1.000000,13.30080,1.000000,99.31641,25.52734,1.000000,71.00000,0.8000000
42512.12870314,1.000000,14.34120,1.000000,99.16992,24.74609,1.000000,56.00000,0.6000000
42512.12881906,1.000000,14.46360,1.000000,99.12109,24.84375,1.000000,84.00000,0.6000000
42512.12893497,1.000000,14.31060,1.000000,98.87695,24.74609,1.000000,51.00000,0.6000000
42512.12905107,1.000000,13.32120,1.000000,98.92578,24.99023,1.000000,73.00000,1.000000
42512.12916699,1.000000,14.67780,1.000000,99.07227,24.69727,1.000000,93.00000,1.100000
42512.12928290,1.000000,15.86100,1.000000,99.21875,24.59961,1.000000,28.00000,0.6000000
42512.12939882,1.000000,15.64680,1.000000,98.77930,24.79492,1.000000,38.00000,0.5000000
42512.12951474,1.000000,15.73860,1.000000,99.21875,24.79492,1.000000,57.00000,0.7000000
42512.12963065,1.000000,14.92260,1.000000,98.77930,24.50195,1.000000,62.00000,0.8000000
42512.12974657,1.000000,13.87200,1.000000,99.12109,24.89258,1.000000,35.00000,0.8000000
42512.12986249,1.000000,13.31100,1.000000,99.26758,25.62500,1.000000,45.00000,0.7000000
42512.12997840,1.000000,13.67820,1.000000,98.77930,25.03906,1.000000,90.00000,0.5000000
42512.13009432,1.000000,14.83080,1.000000,99.16992,24.74609,1.000000,63.00000,0.6000000
42512.13021024,1.000000,15.56520,1.000000,99.02344,24.50195,1.000000,55.00000,0.4000000
42512.13032615,1.000000,15.35100,1.000000,98.92578,24.45313,1.000000,58.00000,0.5000000
42512.13044207,1.000000,14.21880,1.000000,98.92578,24.74609,1.000000,53.00000,0.5000000
42512.13055799,1.000000,13.74960,1.000000,99.21875,24.69727,1.000000,54.00000,0.4000000
42512.13067390,1.000000,13.89240,1.000000,99.12109,24.59961,1.000000,65.00000,0.5000000
42512.13078982,1.000000,14.03520,1.000000,99.26758,24.79492,1.000000,78.00000,0.5000000
42512.13090574,1.000000,14.07600,1.000000,98.97461,24.84375,1.000000,93.00000,0.4000000
42512.13102165,1.000000,13.73940,1.000000,99.16992,25.38086,1.000000,67.00000,0.5000000
42512.13113757,1.000000,13.47420,1.000000,98.92578,24.64844,1.000000,67.00000,0.4000000
42512.13125349,1.000000,13.74960,1.000000,99.21875,24.50195,1.000000,57.00000,0.6000000
42512.13136940,1.000000,14.40240,1.000000,98.82813,24.69727,1.000000,46.00000,0.6000000
42512.13148532,1.000000,13.77000,1.000000,98.77930,24.94141,1.000000,17.00000,0.3000000
42512.13160124,1.000000,13.75980,1.000000,99.07227,24.50195,1.000000,23.00000,0.4000000
42512.13171715,1.000000,13.54560,1.000000,99.16992,24.64844,1.000000,36.00000,0.4000000
42512.13183307,1.000000,12.91320,1.000000,99.02344,24.84375,1.000000,16.00000,0.5000000
42512.13194899,1.000000,13.02540,1.000000,99.16992,24.74609,1.000000,17.00000,0.4000000
42512.13206490,1.000000,13.30080,1.000000,99.02344,24.74609,1.000000,39.00000,0.6000000
42512.13218082,1.000000,13.09680,1.000000,99.36523,25.08789,1.000000,37.00000,0.3000000
42512.13229674,1.000000,12.55620,1.000000,99.21875,24.59961,1.000000,24.00000,0.5000000
42512.13241265,1.000000,12.55620,1.000000,98.68164,24.50195,1.000000,23.00000,0.6000000
42512.13252857,1.000000,13.11720,1.000000,98.92578,24.99023,1.000000,358.0000,0.5000000
42512.13264449,1.000000,13.26000,1.000000,99.26758,25.82031,1.000000,9.000000,0.5000000
42512.13276040,1.000000,12.29100,1.000000,99.02344,25.13672,1.000000,16.00000,0.5000000
42512.13287632,1.000000,12.22980,1.000000,99.16992,25.96680,1.000000,31.00000,0.4000000
42512.13299242,1.000000,11.84220,1.000000,99.02344,25.52734,1.000000,35.00000,0.6000000
42512.13310833,1.000000,11.29140,1.000000,98.92578,24.89258,1.000000,31.00000,0.5000000
42512.13322461,1.000000,12.88260,1.000000,99.12109,24.45313,1.000000,0,0.4000000
42512.13334053,1.000000,13.20900,1.000000,98.87695,24.64844,1.000000,20.00000,0.5000000
42512.13345644,1.000000,12.33180,1.000000,98.92578,24.99023,1.000000,27.00000,0.4000000
42512.13357236,1.000000,11.79120,1.000000,99.21875,25.82031,1.000000,36.00000,0.3000000
42512.13368828,1.000000,12.15840,1.000000,98.82813,24.89258,1.000000,352.0000,0
42512.13380419,1.000000,12.20940,1.000000,99.21875,25.08789,1.000000,338.0000,0.3000000
42512.13392011,1.000000,11.86260,1.000000,99.21875,24.25781,1.000000,329.0000,0
42512.13403603,1.000000,11.94420,1.000000,99.16992,24.06250,1.000000,315.0000,0.4000000
42512.13415194,1.000000,11.98500,1.000000,98.97461,24.84375,1.000000,355.0000,0.3000000
42512.13426786,1.000000,12.55620,1.000000,99.16992,24.89258,1.000000,350.0000,0.6000000
42512.13438378,1.000000,12.46440,1.000000,99.26758,25.82031,1.000000,354.0000,0.4000000
42512.13449969,1.000000,11.93400,1.000000,98.97461,24.94141,1.000000,0,0.4000000
42512.13461561,1.000000,11.49540,1.000000,98.77930,24.69727,1.000000,355.0000,0.5000000
42512.13473156,1.000000,11.59740,1.000000,99.21875,25.03906,1.000000,5.000000,0.6000000
42512.13484747,1.000000,11.68920,1.000000,99.02344,24.50195,1.000000,6.000000,0.4000000
42512.13496339,1.000000,11.51580,1.000000,98.92578,25.57617,1.000000,316.0000,0.3000000
42512.13507931,1.000000,11.48520,1.000000,98.82813,25.33203,1.000000,349.0000,0.4000000
42512.13519522,1.000000,10.87320,1.000000,99.16992,24.45313,1.000000,306.0000,0
42512.13531114,1.000000,10.55700,1.000000,99.31641,24.45313,1.000000,6.000000,0
42512.13542706,1.000000,10.20000,1.000000,99.12109,24.69727,1.000000,13.00000,0.3000000
42512.13554297,1.000000,10.46520,1.000000,99.26758,25.08789,1.000000,357.0000,0.4000000
42512.13565889,1.000000,11.46480,1.000000,99.02344,24.55078,1.000000,2.000000,0.3000000
42512.13577481,1.000000,11.67900,1.000000,99.21875,24.94141,1.000000,23.00000,0.4000000
42512.13589072,1.000000,11.60760,1.000000,99.07227,24.50195,1.000000,338.0000,0.4000000
42512.13600664,1.000000,11.62800,1.000000,99.21875,24.94141,1.000000,353.0000,0.4000000
42512.13612256,1.000000,11.53620,1.000000,98.92578,24.89258,1.000000,16.00000,0.4000000
42512.13623847,1.000000,11.00580,1.000000,98.87695,24.89258,1.000000,345.0000,0.4000000
42512.13635439,1.000000,11.50560,1.000000,99.07227,25.67383,1.000000,11.00000,0.3000000
42512.13647031,1.000000,11.92380,1.000000,99.12109,24.45313,1.000000,33.00000,0.4000000
42512.13658622,1.000000,11.62800,1.000000,99.16992,25.03906,1.000000,37.00000,0.5000000
42512.13670214,1.000000,11.59740,1.000000,98.77930,24.40430,1.000000,347.0000,0.3000000
42512.13681806,1.000000,11.32200,1.000000,99.26758,24.50195,1.000000,335.0000,0.3000000
42512.13693397,1.000000,11.24040,1.000000,99.07227,24.55078,1.000000,17.00000,0.5000000
42512.13704989,1.000000,11.69940,1.000000,98.92578,24.69727,1.000000,47.00000,0
42512.13716581,1.000000,11.57700,1.000000,99.36523,24.40430,1.000000,11.00000,0.3000000
42512.13728172,1.000000,11.46480,1.000000,99.21875,25.38086,1.000000,25.00000,0.7000000
42512.13739764,1.000000,11.51580,1.000000,98.97461,24.40430,1.000000,359.0000,0.5000000
42512.13751356,1.000000,11.09760,1.000000,98.77930,24.94141,1.000000,345.0000,0.3000000
42512.13762947,1.000000,11.13840,1.000000,98.77930,24.74609,1.000000,31.00000,0.4000000
42512.13774557,1.000000,11.01600,1.000000,99.31641,24.69727,1.000000,6.000000,0.5000000
42512.13786149,1.000000,10.81200,1.000000,99.12109,24.99023,1.000000,23.00000,0
42512.13797777,1.000000,10.98540,1.000000,99.12109,25.03906,1.000000,345.0000,0.3000000
42512.13809368,1.000000,10.75080,1.000000,98.73047,24.64844,1.000000,305.0000,0.4000000
42512.13820960,1.000000,10.47540,1.000000,99.16992,24.84375,1.000000,30.00000,0.3000000
42512.13832552,1.000000,11.22000,1.000000,99.16992,24.45313,1.000000,355.0000,0.4000000
42512.13844143,1.000000,11.87280,1.000000,99.21875,24.69727,1.000000,357.0000,0.4000000
42512.13855735,1.000000,11.78100,1.000000,98.77930,24.64844,1.000000,29.00000,0.4000000
42512.13867327,1.000000,11.56680,1.000000,99.31641,24.89258,1.000000,357.0000,0.6000000
42512.13878918,1.000000,11.89320,1.000000,99.26758,24.69727,1.000000,350.0000,0.4000000
42512.13890510,1.000000,11.82180,1.000000,99.16992,25.62500,1.000000,16.00000,0.6000000
42512.13902102,1.000000,11.74020,1.000000,99.07227,25.82031,1.000000,9.000000,0.4000000
42512.13913693,1.000000,11.37300,1.000000,98.92578,24.06250,1.000000,10.00000,0.4000000
42512.13925285,1.000000,11.67900,1.000000,99.12109,24.89258,1.000000,22.00000,0.5000000
42512.13936877,1.000000,11.89320,1.000000,99.07227,24.45313,1.000000,3.000000,0.5000000
42512.13948468,1.000000,11.89320,1.000000,99.21875,24.25781,1.000000,357.0000,0.4000000
42512.13960060,1.000000,11.93400,1.000000,99.16992,24.79492,1.000000,13.00000,0.4000000
42512.13971652,1.000000,11.47500,1.000000,99.12109,24.84375,1.000000,31.00000,0.6000000
42512.13983243,1.000000,11.54640,1.000000,98.73047,24.84375,1.000000,38.00000,0
42512.13994835,1.000000,11.62800,1.000000,99.02344,25.03906,1.000000,12.00000,0.5000000
42512.14006427,1.000000,11.59740,1.000000,99.26758,24.59961,1.000000,23.00000,0.5000000
42512.14018018,1.000000,11.63820,1.000000,99.16992,24.01367,1.000000,30.00000,0.5000000
42512.14029610,1.000000,11.26080,1.000000,99.31641,24.20898,1.000000,357.0000,0.7000000
42512.14041202,1.000000,10.81200,1.000000,98.92578,24.94141,1.000000,8.000000,0.8000000
42512.14052793,1.000000,11.18940,1.000000,99.02344,24.74609,1.000000,35.00000,0.4000000
42512.14064385,1.000000,11.66880,1.000000,99.07227,24.64844,1.000000,23.00000,0.4000000
42512.14075977,1.000000,12.13800,1.000000,98.77930,24.74609,1.000000,15.00000,0.7000000
42512.14087568,1.000000,12.02580,1.000000,99.07227,24.84375,1.000000,30.00000,0.7000000
42512.14099160,1.000000,13.09680,1.000000,99.12109,25.62500,1.000000,18.00000,0.7000000
42512.14110752,1.000000,13.57620,1.000000,98.92578,24.45313,1.000000,23.00000,0.8000000
42512.14122343,1.000000,12.69900,1.000000,99.12109,24.94141,1.000000,15.00000,0.8000000
42512.14133935,1.000000,12.43380,1.000000,99.21875,25.18555,1.000000,13.00000,0.7000000
42512.14145527,1.000000,12.24000,1.000000,99.07227,25.42969,1.000000,9.000000,0.5000000
