TheTime,HNET_CLH_HMP60_Flag,HNET_CLH_O3_conc_ppbv_conv,HNET_CLH_O3_Flag,HNET_CLH_HMP60_RH_pct,HNET_CLH_HMP60_Temp_C,HNET_CLH_RMY_Flag,HNET_CLH_RMY_WD_deg,HNET_CLH_RMY_WS_ms
42513.11369674,1.000000,31.62000,1.000000,93.45703,23.91602,1.000000,105.0000,0.8000000
42513.11381266,1.000000,33.09900,1.000000,93.70117,23.18359,1.000000,104.0000,0.8000000
42513.11392857,1.000000,32.29320,1.000000,93.50586,23.28125,1.000000,99.00000,1.200000
42513.11404449,1.000000,31.99740,1.000000,94.38477,22.93945,1.000000,89.00000,1.900000
42513.11416041,1.000000,32.72160,1.000000,93.65234,22.98828,1.000000,113.0000,0.8000000
42513.11427632,1.000000,33.43560,1.000000,94.33594,23.03711,1.000000,138.0000,1.000000
42513.11439224,1.000000,33.76200,1.000000,93.79883,23.37891,1.000000,95.00000,0.8000000
42513.11450816,1.000000,32.37480,1.000000,93.70117,23.18359,1.000000,99.00000,1.400000
42513.11462407,1.000000,31.57920,1.000000,93.21289,22.93945,1.000000,129.0000,1.500000
42513.11473999,1.000000,31.33440,1.000000,94.04297,23.08594,1.000000,104.0000,1.400000
42513.11485591,1.000000,32.09940,1.000000,93.75000,22.79297,1.000000,108.0000,1.200000
42513.11497182,1.000000,32.52780,1.000000,93.26172,22.64648,1.000000,121.0000,1.200000
42513.11508774,1.000000,33.46620,1.000000,93.99414,22.74414,1.000000,126.0000,1.000000
42513.11520365,1.000000,33.63960,1.000000,94.38477,22.74414,1.000000,120.0000,0.8000000
42513.11531956,1.000000,33.40500,1.000000,93.99414,22.74414,1.000000,119.0000,1.100000
42513.11543548,1.000000,34.47600,1.000000,93.06641,22.79297,1.000000,114.0000,1.000000
42513.11555140,1.000000,34.96560,1.000000,93.26172,22.98828,1.000000,99.00000,0.7000000
42513.11566731,1.000000,33.54780,1.000000,93.60352,23.28125,1.000000,104.0000,0.7000000
42513.11578323,1.000000,31.42620,1.000000,93.11523,23.67188,1.000000,117.0000,0.4000000
42513.11589915,1.000000,29.86560,1.000000,93.60352,23.08594,1.000000,92.00000,0.9000000
42513.11601506,1.000000,30.06960,1.000000,93.99414,23.08594,1.000000,103.0000,1.000000
42513.11613098,1.000000,30.38580,1.000000,92.72461,23.13477,1.000000,99.00000,1.100000
42513.11624690,1.000000,30.60000,1.000000,93.26172,23.42773,1.000000,108.0000,1.000000
42513.11636281,1.000000,31.03860,1.000000,93.26172,23.13477,1.000000,125.0000,1.300000
42513.11647873,1.000000,32.31360,1.000000,93.26172,23.08594,1.000000,137.0000,1.300000
42513.11659465,1.000000,34.35360,1.000000,93.26172,24.01367,1.000000,122.0000,1.000000
42513.11671056,1.000000,33.24180,1.000000,93.21289,23.13477,1.000000,133.0000,0.8000000
42513.11682648,1.000000,31.19160,1.000000,93.45703,23.57422,1.000000,127.0000,1.000000
42513.11694240,1.000000,31.94640,1.000000,93.45703,23.37891,1.000000,112.0000,0.9000000
42513.11705831,1.000000,33.09900,1.000000,93.11523,22.40234,1.000000,117.0000,1.100000
42513.11717423,1.000000,34.85340,1.000000,93.16406,22.84180,1.000000,112.0000,1.300000
42513.11729015,1.000000,35.35320,1.000000,94.09180,23.33008,1.000000,120.0000,1.300000
42513.11740606,1.000000,33.95580,1.000000,93.45703,22.84180,1.000000,124.0000,0.8000000
42513.11752198,1.000000,33.75180,1.000000,93.79883,23.23242,1.000000,130.0000,1.000000
42513.11763790,1.000000,34.23120,1.000000,92.96875,23.52539,1.000000,116.0000,1.000000
42513.11775381,1.000000,32.38500,1.000000,92.67578,23.18359,1.000000,117.0000,1.100000
42513.11786973,1.000000,30.78360,1.000000,93.45703,23.47656,1.000000,124.0000,0.8000000
42513.11798565,1.000000,31.09980,1.000000,93.50586,22.84180,1.000000,128.0000,1.000000
42513.11810174,1.000000,31.62000,1.000000,93.16406,22.54883,1.000000,101.0000,1.100000
42513.11821766,1.000000,31.34460,1.000000,93.31055,23.52539,1.000000,97.00000,1.300000
42513.11833358,1.000000,31.44660,1.000000,93.16406,23.62305,1.000000,110.0000,1.100000
42513.11844949,1.000000,31.03860,1.000000,94.04297,23.13477,1.000000,134.0000,1.600000
42513.11856541,1.000000,30.25320,1.000000,92.96875,24.55078,1.000000,115.0000,1.400000
42513.11868133,1.000000,29.07000,1.000000,92.96875,23.28125,1.000000,118.0000,1.100000
42513.11879724,1.000000,30.47760,1.000000,93.16406,22.89063,1.000000,124.0000,1.300000
42513.11891334,1.000000,32.88480,1.000000,93.26172,22.89063,1.000000,89.00000,0.7000000
42513.11902926,1.000000,33.36420,1.000000,93.06641,23.37891,1.000000,89.00000,1.100000
42513.11914517,1.000000,32.91540,1.000000,93.01758,23.37891,1.000000,97.00000,0.9000000
42513.11926109,1.000000,31.44660,1.000000,92.87109,22.98828,1.000000,124.0000,1.500000
42513.11937701,1.000000,30.35520,1.000000,92.91992,23.23242,1.000000,106.0000,1.300000
42513.11949292,1.000000,31.81380,1.000000,92.96875,24.11133,1.000000,87.00000,1.000000
42513.11960884,1.000000,32.56860,1.000000,93.16406,23.47656,1.000000,89.00000,0.9000000
42513.11972476,1.000000,31.74240,1.000000,94.09180,23.23242,1.000000,104.0000,0.7000000
42513.11984067,1.000000,32.56860,1.000000,92.62695,23.18359,1.000000,104.0000,0.9000000
42513.11995659,1.000000,32.39520,1.000000,92.72461,23.18359,1.000000,95.00000,1.300000
42513.12007251,1.000000,31.62000,1.000000,92.87109,23.76953,1.000000,108.0000,1.100000
42513.12018842,1.000000,32.62980,1.000000,92.87109,22.98828,1.000000,117.0000,1.200000
42513.12030434,1.000000,32.07900,1.000000,93.06641,23.96484,1.000000,114.0000,1.200000
42513.12042026,1.000000,31.22220,1.000000,93.11523,22.30469,1.000000,108.0000,1.200000
42513.12053617,1.000000,31.65060,1.000000,92.82227,23.57422,1.000000,112.0000,0.9000000
42513.12065209,1.000000,31.75260,1.000000,93.01758,22.98828,1.000000,69.00000,0.7000000
42513.12076801,1.000000,31.68120,1.000000,93.16406,23.72070,1.000000,97.00000,1.100000
42513.12088392,1.000000,31.78320,1.000000,93.06641,23.03711,1.000000,98.00000,1.400000
42513.12099984,1.000000,33.05820,1.000000,93.16406,23.57422,1.000000,99.00000,0.8000000
42513.12111576,1.000000,33.84360,1.000000,92.87109,23.91602,1.000000,94.00000,0.7000000
42513.12123167,1.000000,32.89500,1.000000,93.70117,23.08594,1.000000,106.0000,1.100000
42513.12134759,1.000000,32.76240,1.000000,92.62695,23.47656,1.000000,95.00000,1.000000
42513.12146351,1.000000,32.43600,1.000000,92.91992,23.03711,1.000000,102.0000,1.000000
42513.12157942,1.000000,30.35520,1.000000,92.77344,22.98828,1.000000,88.00000,0.9000000
42513.12169534,1.000000,29.92680,1.000000,93.01758,22.84180,1.000000,101.0000,0.7000000
42513.12181126,1.000000,30.31440,1.000000,93.11523,22.98828,1.000000,112.0000,1.100000
42513.12192717,1.000000,30.09000,1.000000,93.55469,23.28125,1.000000,104.0000,0.7000000
42513.12204309,1.000000,30.95700,1.000000,93.75000,22.89063,1.000000,100.0000,0.8000000
42513.12215901,1.000000,32.11980,1.000000,92.77344,23.23242,1.000000,95.00000,0.7000000
42513.12227492,1.000000,31.32420,1.000000,92.33398,23.23242,1.000000,97.00000,0.8000000
42513.12239084,1.000000,30.38580,1.000000,93.01758,23.37891,1.000000,71.00000,0.3000000
42513.12250676,1.000000,29.91660,1.000000,93.45703,23.18359,1.000000,110.0000,0.8000000
42513.12262267,1.000000,30.14100,1.000000,93.11523,23.33008,1.000000,112.0000,0.7000000
42513.12273859,1.000000,30.04920,1.000000,91.99219,22.79297,1.000000,89.00000,0.4000000
42513.12285451,1.000000,30.78360,1.000000,93.21289,23.13477,1.000000,89.00000,0.7000000
42513.12297042,1.000000,31.70160,1.000000,92.77344,23.37891,1.000000,120.0000,0.8000000
42513.12308634,1.000000,31.12020,1.000000,92.91992,23.08594,1.000000,135.0000,1.100000
42513.12320226,1.000000,30.49800,1.000000,92.91992,23.23242,1.000000,139.0000,0.8000000
42513.12331817,1.000000,30.03900,1.000000,92.91992,23.23242,1.000000,107.0000,1.100000
42513.12343409,1.000000,29.93700,1.000000,93.26172,23.57422,1.000000,114.0000,0.9000000
42513.12355001,1.000000,29.66160,1.000000,92.91992,23.13477,1.000000,109.0000,0.7000000
42513.12366592,1.000000,29.34540,1.000000,92.57813,22.89063,1.000000,107.0000,1.100000
42513.12378202,1.000000,28.95780,1.000000,94.09180,22.64648,1.000000,124.0000,1.000000
42513.12389794,1.000000,29.62080,1.000000,92.72461,22.69531,1.000000,124.0000,1.300000
42513.12401385,1.000000,29.83500,1.000000,92.77344,23.72070,1.000000,112.0000,0.9000000
42513.12412977,1.000000,28.82520,1.000000,93.31055,22.98828,1.000000,103.0000,1.300000
42513.12424569,1.000000,28.20300,1.000000,93.31055,23.13477,1.000000,109.0000,1.400000
42513.12436160,1.000000,30.16140,1.000000,93.45703,22.64648,1.000000,123.0000,1.200000
42513.12447752,1.000000,32.40540,1.000000,93.06641,22.59766,1.000000,141.0000,1.200000
42513.12459344,1.000000,31.03860,1.000000,93.94531,23.03711,1.000000,126.0000,0.9000000
42513.12470935,1.000000,29.39640,1.000000,93.11523,23.42773,1.000000,121.0000,0.9000000
42513.12482527,1.000000,30.35520,1.000000,93.26172,22.84180,1.000000,118.0000,1.300000
42513.12494119,1.000000,31.15080,1.000000,93.75000,22.89063,1.000000,116.0000,1.900000
42513.12505710,1.000000,31.22220,1.000000,93.31055,22.98828,1.000000,134.0000,1.700000
42513.12517302,1.000000,31.79340,1.000000,92.87109,22.45117,1.000000,105.0000,0.8000000
42513.12528894,1.000000,32.14020,1.000000,93.31055,23.08594,1.000000,125.0000,0.9000000
42513.12540485,1.000000,32.56860,1.000000,93.40820,22.89063,1.000000,105.0000,0.9000000
42513.12552113,1.000000,33.24180,1.000000,93.21289,23.03711,1.000000,117.0000,1.000000
42513.12563705,1.000000,33.13980,1.000000,92.91992,22.30469,1.000000,121.0000,1.200000
42513.12575297,1.000000,31.58940,1.000000,93.01758,23.08594,1.000000,116.0000,1.000000
42513.12586869,1.000000,30.16140,1.000000,92.87109,22.74414,1.000000,117.0000,1.000000
42513.12598461,1.000000,31.21200,1.000000,93.26172,23.86719,1.000000,123.0000,1.000000
42513.12610053,1.000000,33.76200,1.000000,93.21289,22.40234,1.000000,115.0000,1.100000
42513.12621644,1.000000,35.00640,1.000000,92.96875,22.84180,1.000000,118.0000,1.300000
42513.12633236,1.000000,34.02720,1.000000,93.35938,22.93945,1.000000,111.0000,1.600000
42513.12644828,1.000000,33.41520,1.000000,93.79883,23.03711,1.000000,134.0000,1.800000
42513.12656419,1.000000,34.04760,1.000000,92.67578,23.03711,1.000000,125.0000,1.600000
42513.12668011,1.000000,34.86360,1.000000,93.01758,23.28125,1.000000,132.0000,2.300000
42513.12679603,1.000000,34.64940,1.000000,92.96875,23.08594,1.000000,142.0000,2.000000
42513.12691194,1.000000,34.05780,1.000000,92.91992,23.03711,1.000000,142.0000,1.700000
42513.12702786,1.000000,32.98680,1.000000,94.04297,22.64648,1.000000,135.0000,1.600000
42513.12714378,1.000000,32.91540,1.000000,92.57813,23.08594,1.000000,123.0000,1.600000
42513.12725969,1.000000,33.10920,1.000000,93.16406,23.57422,1.000000,104.0000,1.100000
42513.12737561,1.000000,32.45640,1.000000,93.01758,22.64648,1.000000,127.0000,1.300000
42513.12749153,1.000000,32.53800,1.000000,92.96875,22.79297,1.000000,126.0000,1.300000
42513.12760744,1.000000,33.20100,1.000000,93.01758,22.84180,1.000000,146.0000,1.100000
42513.12772336,1.000000,32.82360,1.000000,93.31055,23.13477,1.000000,128.0000,1.200000
42513.12783928,1.000000,32.19120,1.000000,92.96875,22.79297,1.000000,144.0000,1.600000
42513.12795519,1.000000,32.24220,1.000000,92.96875,23.52539,1.000000,129.0000,1.300000
42513.12807111,1.000000,32.27280,1.000000,93.01758,23.03711,1.000000,127.0000,1.300000
42513.12818703,1.000000,32.28300,1.000000,93.16406,22.79297,1.000000,120.0000,1.400000
42513.12830294,1.000000,32.36460,1.000000,93.35938,23.13477,1.000000,134.0000,1.400000
42513.12841886,1.000000,32.62980,1.000000,92.91992,22.64648,1.000000,120.0000,1.700000
42513.12853478,1.000000,32.42580,1.000000,92.91992,22.74414,1.000000,147.0000,1.600000
42513.12865069,1.000000,31.77300,1.000000,92.96875,22.84180,1.000000,129.0000,1.700000
42513.12876661,1.000000,32.90520,1.000000,93.11523,22.89063,1.000000,125.0000,1.400000
42513.12888253,1.000000,33.83340,1.000000,92.72461,22.79297,1.000000,124.0000,2.400000
42513.12899844,1.000000,32.53800,1.000000,93.21289,22.74414,1.000000,127.0000,1.600000
42513.12911436,1.000000,31.74240,1.000000,92.62695,23.76953,1.000000,123.0000,1.500000
42513.12923028,1.000000,31.57920,1.000000,92.48047,23.62305,1.000000,104.0000,1.900000
42513.12934619,1.000000,31.87500,1.000000,93.35938,22.98828,1.000000,120.0000,1.000000
42513.12946211,1.000000,32.19120,1.000000,93.01758,22.93945,1.000000,128.0000,1.200000
42513.12957803,1.000000,32.65020,1.000000,92.77344,23.08594,1.000000,130.0000,0.9000000
42513.12969394,1.000000,32.93580,1.000000,92.91992,22.93945,1.000000,119.0000,1.100000
42513.12980986,1.000000,32.32380,1.000000,92.96875,22.45117,1.000000,133.0000,1.500000
42513.12992578,1.000000,32.34420,1.000000,92.67578,22.59766,1.000000,123.0000,1.000000
42513.13004169,1.000000,31.80360,1.000000,92.77344,23.33008,1.000000,121.0000,1.700000
42513.13015779,1.000000,31.33440,1.000000,93.11523,23.72070,1.000000,121.0000,2.000000
42513.13027371,1.000000,32.52780,1.000000,93.31055,22.93945,1.000000,133.0000,1.700000
42513.13038980,1.000000,32.58900,1.000000,93.06641,22.35352,1.000000,143.0000,1.400000
42513.13050572,1.000000,32.13000,1.000000,93.16406,23.28125,1.000000,137.0000,1.600000
42513.13062164,1.000000,32.64000,1.000000,93.50586,23.23242,1.000000,117.0000,1.600000
42513.13073755,1.000000,32.90520,1.000000,92.96875,22.54883,1.000000,127.0000,1.700000
42513.13085347,1.000000,32.78280,1.000000,92.82227,23.62305,1.000000,125.0000,1.400000
42513.13096939,1.000000,32.08920,1.000000,93.75000,22.84180,1.000000,125.0000,0.9000000
42513.13108530,1.000000,33.11940,1.000000,93.06641,22.98828,1.000000,128.0000,1.200000
42513.13120122,1.000000,32.64000,1.000000,92.67578,22.64648,1.000000,140.0000,1.700000
42513.13131714,1.000000,32.45640,1.000000,93.06641,23.18359,1.000000,123.0000,1.100000
42513.13143305,1.000000,33.07860,1.000000,93.11523,22.98828,1.000000,120.0000,1.500000
42513.13154897,1.000000,32.37480,1.000000,91.65039,23.42773,1.000000,129.0000,1.800000
42513.13166489,1.000000,32.39520,1.000000,92.87109,23.52539,1.000000,120.0000,1.100000
42513.13178080,1.000000,33.36420,1.000000,92.62695,22.64648,1.000000,127.0000,0.8000000
42513.13189672,1.000000,33.29280,1.000000,92.62695,22.89063,1.000000,131.0000,1.300000
42513.13201264,1.000000,33.72120,1.000000,92.82227,23.08594,1.000000,118.0000,2.100000
42513.13212855,1.000000,33.22140,1.000000,92.77344,22.93945,1.000000,124.0000,2.200000
42513.13224447,1.000000,33.87420,1.000000,92.67578,23.08594,1.000000,119.0000,1.500000
42513.13236039,1.000000,35.72040,1.000000,92.33398,23.03711,1.000000,136.0000,1.600000
42513.13247630,1.000000,35.26140,1.000000,92.43164,23.18359,1.000000,127.0000,1.300000
42513.13259222,1.000000,33.59880,1.000000,93.65234,22.89063,1.000000,118.0000,1.500000
42513.13270814,1.000000,32.94600,1.000000,92.67578,23.57422,1.000000,136.0000,1.300000
42513.13282423,1.000000,33.48660,1.000000,92.18750,23.18359,1.000000,121.0000,1.100000
42513.13294015,1.000000,34.21080,1.000000,92.67578,23.13477,1.000000,130.0000,1.700000
42513.13305607,1.000000,33.46620,1.000000,92.87109,23.03711,1.000000,118.0000,1.800000
42513.13317198,1.000000,33.05820,1.000000,92.62695,23.13477,1.000000,140.0000,2.500000
42513.13328790,1.000000,33.15000,1.000000,92.62695,23.23242,1.000000,109.0000,1.300000
42513.13340382,1.000000,33.33360,1.000000,92.52930,22.98828,1.000000,117.0000,2.200000
42513.13351973,1.000000,32.81340,1.000000,92.72461,23.03711,1.000000,116.0000,1.700000
42513.13363565,1.000000,33.12960,1.000000,92.72461,22.69531,1.000000,113.0000,1.400000
42513.13375157,1.000000,33.95580,1.000000,92.62695,22.30469,1.000000,115.0000,1.400000
42513.13386748,1.000000,34.36380,1.000000,92.77344,23.33008,1.000000,119.0000,1.200000
42513.13398340,1.000000,33.63960,1.000000,92.04102,23.08594,1.000000,119.0000,1.400000
42513.13409932,1.000000,33.23160,1.000000,93.11523,23.18359,1.000000,112.0000,1.300000
42513.13421523,1.000000,33.27240,1.000000,93.06641,23.23242,1.000000,133.0000,1.700000
42513.13433115,1.000000,32.75220,1.000000,92.67578,22.45117,1.000000,125.0000,1.800000
42513.13444707,1.000000,32.29320,1.000000,92.67578,23.03711,1.000000,118.0000,1.700000
42513.13456298,1.000000,32.15040,1.000000,92.67578,22.98828,1.000000,120.0000,1.700000
42513.13467890,1.000000,31.80360,1.000000,92.33398,22.98828,1.000000,112.0000,1.600000
42513.13479482,1.000000,30.79380,1.000000,92.08984,22.89063,1.000000,106.0000,1.400000
42513.13491073,1.000000,29.38620,1.000000,92.52930,23.72070,1.000000,110.0000,1.200000
42513.13502665,1.000000,29.58000,1.000000,92.57813,23.23242,1.000000,119.0000,1.000000
42513.13514257,1.000000,32.07900,1.000000,92.72461,22.54883,1.000000,108.0000,1.100000
42513.13525848,1.000000,33.13980,1.000000,92.33398,23.08594,1.000000,133.0000,1.000000
42513.13537440,1.000000,31.98720,1.000000,93.26172,22.84180,1.000000,120.0000,1.200000
42513.13549032,1.000000,31.85460,1.000000,91.79688,22.89063,1.000000,118.0000,1.200000
42513.13560623,1.000000,31.83420,1.000000,92.43164,23.62305,1.000000,115.0000,1.000000
42513.13572215,1.000000,30.75300,1.000000,92.77344,22.59766,1.000000,106.0000,1.000000
42513.13583807,1.000000,30.17160,1.000000,92.62695,22.84180,1.000000,117.0000,1.200000
42513.13595398,1.000000,31.21200,1.000000,91.94336,23.23242,1.000000,140.0000,1.100000
42513.13607008,1.000000,31.89540,1.000000,91.89453,23.37891,1.000000,120.0000,0.7000000
42513.13618600,1.000000,33.15000,1.000000,92.57813,24.35547,1.000000,120.0000,1.200000
42513.13630191,1.000000,33.57840,1.000000,93.31055,22.50000,1.000000,144.0000,0.9000000
42513.13641760,1.000000,32.11980,1.000000,92.62695,22.59766,1.000000,127.0000,1.300000
42513.13653352,1.000000,31.32420,1.000000,92.28516,23.67188,1.000000,106.0000,0.8000000
42513.13664944,1.000000,30.65100,1.000000,92.18750,23.13477,1.000000,123.0000,0.9000000
42513.13676535,1.000000,30.31440,1.000000,92.43164,23.47656,1.000000,109.0000,1.100000
42513.13688127,1.000000,30.51840,1.000000,91.94336,22.89063,1.000000,99.00000,1.300000
42513.13699737,1.000000,30.67140,1.000000,92.62695,23.86719,1.000000,123.0000,1.100000
42513.13711328,1.000000,31.18140,1.000000,92.18750,22.20703,1.000000,121.0000,1.400000
42513.13722920,1.000000,31.14060,1.000000,92.52930,22.89063,1.000000,126.0000,1.000000
42513.13734512,1.000000,30.16140,1.000000,92.57813,22.93945,1.000000,140.0000,1.100000
42513.13746103,1.000000,29.54940,1.000000,92.77344,22.98828,1.000000,137.0000,1.200000
42513.13757695,1.000000,29.49840,1.000000,92.23633,22.64648,1.000000,115.0000,0.6000000
42513.13769287,1.000000,31.15080,1.000000,93.26172,22.98828,1.000000,151.0000,1.000000
42513.13780897,1.000000,33.23160,1.000000,92.72461,22.79297,1.000000,156.0000,1.000000
42513.13792488,1.000000,32.51760,1.000000,92.67578,22.89063,1.000000,156.0000,1.500000
42513.13804080,1.000000,31.83420,1.000000,92.52930,23.13477,1.000000,118.0000,0.7000000
42513.13815672,1.000000,32.68080,1.000000,93.01758,22.93945,1.000000,120.0000,1.100000
42513.13827263,1.000000,33.57840,1.000000,92.87109,23.28125,1.000000,111.0000,1.800000
42513.13838855,1.000000,34.32300,1.000000,91.79688,23.03711,1.000000,119.0000,1.300000
42513.13850447,1.000000,34.71060,1.000000,92.72461,22.79297,1.000000,148.0000,0.9000000
42513.13862038,1.000000,33.23160,1.000000,92.04102,22.93945,1.000000,148.0000,0.9000000
42513.13873630,1.000000,32.08920,1.000000,92.72461,22.98828,1.000000,137.0000,1.400000
42513.13885222,1.000000,31.98720,1.000000,92.48047,23.13477,1.000000,115.0000,1.600000
42513.13896813,1.000000,30.79380,1.000000,93.01758,22.98828,1.000000,120.0000,1.100000
42513.13908405,1.000000,30.71220,1.000000,92.72461,22.15820,1.000000,136.0000,1.300000
42513.13919997,1.000000,32.36460,1.000000,93.11523,23.13477,1.000000,133.0000,1.100000
42513.13931588,1.000000,31.58940,1.000000,92.62695,22.45117,1.000000,134.0000,1.800000
42513.13943180,1.000000,30.75300,1.000000,93.75000,22.89063,1.000000,133.0000,1.500000
42513.13954772,1.000000,31.35480,1.000000,92.82227,23.08594,1.000000,110.0000,1.700000
42513.13966363,1.000000,31.51800,1.000000,92.48047,23.03711,1.000000,136.0000,0.9000000
42513.13977955,1.000000,33.44580,1.000000,92.72461,23.23242,1.000000,129.0000,1.300000
42513.13989547,1.000000,35.35320,1.000000,92.52930,23.03711,1.000000,149.0000,1.800000
42513.14001138,1.000000,35.08800,1.000000,92.87109,23.42773,1.000000,138.0000,1.500000
42513.14012748,1.000000,33.93540,1.000000,92.87109,22.84180,1.000000,145.0000,1.700000
42513.14024340,1.000000,33.12960,1.000000,92.43164,23.33008,1.000000,139.0000,1.400000
42513.14035931,1.000000,32.44620,1.000000,92.33398,22.98828,1.000000,147.0000,1.300000
42513.14047523,1.000000,31.82400,1.000000,92.87109,23.42773,1.000000,155.0000,1.100000
42513.14059115,1.000000,31.36500,1.000000,92.77344,23.28125,1.000000,152.0000,1.300000
42513.14070706,1.000000,31.14060,1.000000,92.57813,22.74414,1.000000,152.0000,1.400000
42513.14082298,1.000000,32.13000,1.000000,92.04102,23.28125,1.000000,159.0000,1.300000
42513.14093890,1.000000,33.28260,1.000000,93.06641,23.03711,1.000000,147.0000,1.800000
42513.14105481,1.000000,32.99700,1.000000,93.31055,22.69531,1.000000,163.0000,1.700000
42513.14117073,1.000000,32.28300,1.000000,92.77344,23.23242,1.000000,151.0000,1.300000
42513.14128665,1.000000,33.29280,1.000000,92.77344,22.89063,1.000000,151.0000,1.400000
42513.14140256,1.000000,34.47600,1.000000,92.48047,22.40234,1.000000,157.0000,1.300000
42513.14151848,1.000000,34.64940,1.000000,92.72461,22.30469,1.000000,138.0000,1.200000
42513.14163440,1.000000,33.22140,1.000000,93.45703,23.23242,1.000000,156.0000,1.600000
42513.14175049,1.000000,31.73220,1.000000,92.87109,22.93945,1.000000,120.0000,1.700000
42513.14186641,1.000000,31.78320,1.000000,92.52930,23.72070,1.000000,119.0000,1.300000
42513.14198233,1.000000,32.82360,1.000000,92.87109,22.06055,1.000000,151.0000,0.8000000
42513.14209824,1.000000,33.53760,1.000000,92.91992,23.13477,1.000000,145.0000,1.100000
42513.14221416,1.000000,33.03780,1.000000,92.43164,23.37891,1.000000,146.0000,1.700000
42513.14233008,1.000000,32.60940,1.000000,92.04102,23.23242,1.000000,131.0000,1.200000
42513.14244599,1.000000,33.38460,1.000000,91.94336,22.98828,1.000000,140.0000,1.500000
42513.14256209,1.000000,32.46660,1.000000,92.87109,23.03711,1.000000,137.0000,1.000000
42513.14267801,1.000000,31.12020,1.000000,92.62695,22.59766,1.000000,133.0000,1.100000
42513.14279392,1.000000,31.49760,1.000000,92.43164,23.08594,1.000000,131.0000,1.000000
42513.14290984,1.000000,31.99740,1.000000,92.13867,23.03711,1.000000,101.0000,0.9000000
42513.14302576,1.000000,32.60940,1.000000,92.08984,24.30664,1.000000,115.0000,0.8000000
42513.14314167,1.000000,32.88480,1.000000,92.52930,23.37891,1.000000,104.0000,0.7000000
42513.14325759,1.000000,31.38540,1.000000,92.23633,23.03711,1.000000,111.0000,1.200000
42513.14337351,1.000000,30.50820,1.000000,92.52930,23.23242,1.000000,121.0000,1.100000
42513.14348960,1.000000,30.10020,1.000000,92.62695,23.08594,1.000000,115.0000,1.500000
42513.14360552,1.000000,30.03900,1.000000,92.67578,22.93945,1.000000,122.0000,1.300000
42513.14372144,1.000000,29.95740,1.000000,92.43164,22.15820,1.000000,126.0000,1.200000
42513.14383735,1.000000,29.47800,1.000000,93.35938,23.18359,1.000000,110.0000,0.9000000
42513.14395327,1.000000,30.22260,1.000000,93.40820,23.03711,1.000000,100.0000,1.200000
42513.14406919,1.000000,31.33440,1.000000,92.57813,23.37891,1.000000,104.0000,0.9000000
42513.14418510,1.000000,31.77300,1.000000,92.87109,23.23242,1.000000,117.0000,1.300000
42513.14430102,1.000000,31.95660,1.000000,92.62695,22.89063,1.000000,104.0000,1.800000
42513.14441694,1.000000,32.19120,1.000000,93.21289,22.74414,1.000000,121.0000,1.500000
42513.14453285,1.000000,32.27280,1.000000,93.01758,22.64648,1.000000,115.0000,1.800000
42513.14464877,1.000000,32.76240,1.000000,92.72461,23.62305,1.000000,115.0000,1.700000
42513.14476469,1.000000,33.17040,1.000000,92.52930,22.93945,1.000000,113.0000,2.000000
42513.14488060,1.000000,32.21160,1.000000,92.62695,24.55078,1.000000,114.0000,1.500000
42513.14499652,1.000000,31.02840,1.000000,93.01758,23.52539,1.000000,107.0000,1.600000
42513.14511244,1.000000,29.76360,1.000000,92.82227,23.33008,1.000000,118.0000,1.200000
42513.14522835,1.000000,30.86520,1.000000,92.72461,22.89063,1.000000,118.0000,1.100000
42513.14534427,1.000000,31.47720,1.000000,93.06641,22.89063,1.000000,104.0000,0.9000000
42513.14546019,1.000000,30.83460,1.000000,92.77344,22.50000,1.000000,96.00000,1.100000
42513.14557610,1.000000,31.96680,1.000000,92.52930,23.03711,1.000000,74.00000,0.6000000
42513.14569202,1.000000,31.96680,1.000000,92.72461,22.74414,1.000000,91.00000,0.8000000
42513.14580794,1.000000,31.27320,1.000000,92.72461,23.52539,1.000000,80.00000,0.8000000
42513.14592385,1.000000,32.66040,1.000000,93.11523,22.50000,1.000000,92.00000,0.9000000
42513.14603977,1.000000,32.99700,1.000000,93.01758,22.69531,1.000000,97.00000,0.9000000
42513.14615569,1.000000,32.11980,1.000000,92.91992,22.93945,1.000000,117.0000,1.100000
42513.14627160,1.000000,31.18140,1.000000,92.62695,22.89063,1.000000,109.0000,0.8000000
42513.14638752,1.000000,31.03860,1.000000,93.06641,23.03711,1.000000,107.0000,1.100000
42513.14650344,1.000000,30.37560,1.000000,93.16406,23.03711,1.000000,104.0000,0.9000000
42513.14661935,1.000000,29.25360,1.000000,92.96875,22.98828,1.000000,71.00000,0.8000000
42513.14673527,1.000000,29.23320,1.000000,93.40820,22.45117,1.000000,89.00000,0.6000000
42513.14685119,1.000000,29.98800,1.000000,92.72461,22.35352,1.000000,84.00000,0.7000000
42513.14696710,1.000000,29.86560,1.000000,92.91992,22.69531,1.000000,57.00000,1.000000
42513.14708301,1.000000,31.16100,1.000000,92.82227,22.69531,1.000000,86.00000,0.6000000
42513.14719893,1.000000,31.85460,1.000000,93.45703,22.74414,1.000000,100.0000,1.400000
42513.14731485,1.000000,29.69220,1.000000,92.91992,23.13477,1.000000,55.00000,0.9000000
42513.14743094,1.000000,29.97780,1.000000,92.62695,22.79297,1.000000,89.00000,1.300000
42513.14754686,1.000000,30.32460,1.000000,93.06641,23.03711,1.000000,85.00000,0.8000000
