TheTime,HNET_CCH_O3_conc_ppbv_conv,HNET_CCH_HMP60_Flag,HNET_CCH_O3_Flag,HNET_CCH_HMP60_RH_pct,HNET_CCH_HMP60_Temp_C,HNET_CCH_RMY_Flag,HNET_CCH_RMY_WD_Deg,HNET_CCH_RMY_WS_ms
42541.21152535,7.261420,1.000000,1.000000,90.72266,25.47852,1.000000,3.800000,0.4300000
42541.21164126,6.007210,1.000000,1.000000,90.67383,25.47852,1.000000,13.90000,0.4100000
42541.21175718,5.542580,1.000000,1.000000,90.57617,25.47852,1.000000,19.60000,0.3700000
42541.21187310,5.193380,1.000000,1.000000,90.67383,25.42969,1.000000,17.80000,0.3600000
42541.21198901,6.143980,1.000000,1.000000,90.62500,25.47852,1.000000,16.40000,0.3400000
42541.21210493,5.321420,1.000000,1.000000,90.52734,25.38086,1.000000,17.10000,0.3300000
42541.21222085,5.248670,1.000000,1.000000,90.57617,25.33203,1.000000,21.40000,0.3200000
42541.21233676,4.878130,1.000000,1.000000,90.57617,25.42969,1.000000,10.60000,0.2600000
42541.21245268,5.595930,1.000000,1.000000,90.47852,25.28320,1.000000,18.70000,0.3000000
42541.21256860,5.812240,1.000000,1.000000,90.42969,25.42969,1.000000,23.20000,0
42541.21268451,5.144880,1.000000,1.000000,90.38086,25.47852,1.000000,23.20000,0
42541.21280043,4.722930,1.000000,1.000000,90.28320,25.42969,1.000000,23.10000,0.2500000
42541.21291635,4.902380,1.000000,1.000000,90.28320,25.52734,1.000000,353.6000,0.2700000
42541.21303226,3.697640,1.000000,1.000000,90.28320,25.42969,1.000000,353.6000,0
42541.21314818,3.955660,1.000000,1.000000,90.13672,25.42969,1.000000,353.6000,0
42541.21326410,4.523110,1.000000,1.000000,90.03906,25.42969,1.000000,227.0000,0
42541.21338001,3.322250,1.000000,1.000000,90.13672,25.42969,1.000000,209.2000,0.2500000
42541.21349593,3.955660,1.000000,1.000000,90.18555,25.38086,1.000000,228.8000,0
42541.21361185,3.848960,1.000000,1.000000,90.03906,25.33203,1.000000,227.0000,0
42541.21372776,4.586160,1.000000,1.000000,90.08789,25.38086,1.000000,227.0000,0
42541.21384368,4.848060,1.000000,1.000000,90.13672,25.38086,1.000000,227.0000,0
42541.21395960,3.407610,1.000000,1.000000,90.03906,25.33203,1.000000,290.1000,0.2500000
42541.21407551,4.468790,1.000000,1.000000,90.13672,25.42969,1.000000,291.9000,0
42541.21419143,5.634730,1.000000,1.000000,90.08789,25.42969,1.000000,293.7000,0
42541.21430735,5.562950,1.000000,1.000000,89.99023,25.33203,1.000000,293.7000,0
42541.21442326,4.940210,1.000000,1.000000,89.99023,25.38086,1.000000,301.3000,0.3400000
42541.21453918,5.110930,1.000000,1.000000,90.23438,25.62500,1.000000,300.4000,0.3700000
42541.21465510,5.154580,1.000000,1.000000,89.99023,25.38086,1.000000,296.2000,0.3200000
42541.21477101,5.733670,1.000000,1.000000,89.99023,25.33203,1.000000,300.4000,0.3100000
42541.21488693,5.023630,1.000000,1.000000,89.99023,25.33203,1.000000,300.4000,0.3100000
42541.21500285,5.385440,1.000000,1.000000,90.03906,25.33203,1.000000,303.8000,0.3500000
42541.21511876,4.724870,1.000000,1.000000,90.18555,25.28320,1.000000,305.3000,0.3600000
42541.21523486,5.169130,1.000000,1.000000,90.08789,25.33203,1.000000,307.1000,0.3600000
42541.21535078,5.266130,1.000000,1.000000,90.18555,25.42969,1.000000,306.2000,0.3900000
42541.21546669,6.373870,1.000000,1.000000,90.13672,25.38086,1.000000,305.3000,0.5800000
42541.21558261,6.014000,1.000000,1.000000,90.28320,25.33203,1.000000,321.5000,0.4800000
42541.21569853,5.791870,1.000000,1.000000,90.28320,25.33203,1.000000,315.1000,0.4400000
42541.21581444,5.912150,1.000000,1.000000,90.28320,25.28320,1.000000,308.1000,0.4600000
42541.21593036,6.439830,1.000000,1.000000,90.28320,25.33203,1.000000,305.3000,0.4800000
42541.21604628,6.767690,1.000000,1.000000,90.42969,25.42969,1.000000,318.0000,0.4900000
42541.21616219,7.194490,1.000000,1.000000,90.23438,25.47852,1.000000,318.8000,0.4400000
42541.21627811,7.163450,1.000000,1.000000,90.33203,25.33203,1.000000,319.0000,0.4700000
42541.21639403,5.948040,1.000000,1.000000,90.42969,25.28320,1.000000,323.6000,0.5200000
42541.21651013,5.279710,1.000000,1.000000,90.42969,25.13672,1.000000,309.7000,0.4600000
42541.21662604,5.695840,1.000000,1.000000,90.42969,25.38086,1.000000,304.2000,0.4900000
42541.21674196,6.502880,1.000000,1.000000,90.33203,25.33203,1.000000,296.2000,0.4600000
42541.21685788,6.260380,1.000000,1.000000,90.28320,25.33203,1.000000,287.3000,0.4800000
42541.21697379,5.869470,1.000000,1.000000,90.42969,25.33203,1.000000,291.0000,0.3800000
42541.21708971,5.378650,1.000000,1.000000,90.23438,25.28320,1.000000,287.3000,0.4800000
42541.21720563,4.682190,1.000000,1.000000,90.08789,25.33203,1.000000,285.9000,0.5900000
42541.21732154,5.367010,1.000000,1.000000,90.28320,25.33203,1.000000,282.9000,0.5600000
42541.21743746,5.012960,1.000000,1.000000,90.18555,25.33203,1.000000,254.5000,0.4900000
42541.21755338,5.381560,1.000000,1.000000,90.13672,25.28320,1.000000,254.1000,0.4400000
42541.21766929,5.070190,1.000000,1.000000,89.94141,25.33203,1.000000,242.7000,0.5400000
42541.21778521,4.718080,1.000000,1.000000,90.13672,25.28320,1.000000,258.4000,0.3400000
42541.21790113,3.148620,1.000000,1.000000,90.18555,25.28320,1.000000,254.9000,0.4200000
42541.21801704,1.982680,1.000000,1.000000,90.23438,25.28320,1.000000,248.0000,0.4400000
42541.21813296,1.393890,1.000000,1.000000,90.33203,25.28320,1.000000,251.5000,0.3800000
42541.21824888,1.886650,1.000000,1.000000,90.47852,25.28320,1.000000,241.9000,0.3600000
42541.21836479,1.599530,1.000000,1.000000,90.47852,25.47852,1.000000,253.2000,0
42541.21848071,0.8827000,1.000000,1.000000,90.38086,25.33203,1.000000,233.0000,0.2900000
42541.21859663,0.5781200,1.000000,1.000000,90.52734,25.33203,1.000000,262.8000,0
42541.21871254,1.038870,1.000000,1.000000,90.47852,25.28320,1.000000,262.8000,0
42541.21882846,1.721750,1.000000,1.000000,90.33203,25.33203,1.000000,262.8000,0
42541.21894456,1.772190,1.000000,1.000000,90.33203,25.33203,1.000000,273.3000,0.2900000
42541.21906047,1.980740,1.000000,1.000000,90.47852,25.23438,1.000000,284.5000,0
42541.21917639,1.789650,1.000000,1.000000,90.38086,25.18555,1.000000,294.6000,0.2600000
42541.21929231,1.124230,1.000000,1.000000,90.38086,25.28320,1.000000,293.7000,0
42541.21940840,0.8060700,1.000000,1.000000,90.47852,25.08789,1.000000,293.7000,0
42541.21952432,1.062150,1.000000,1.000000,90.38086,25.23438,1.000000,319.0000,0.3700000
42541.21964024,1.268760,1.000000,1.000000,90.52734,25.28320,1.000000,297.1000,0
42541.21975615,0.2337700,1.000000,1.000000,90.47852,25.23438,1.000000,318.6000,0
42541.21987207,0.6663900,1.000000,1.000000,90.57617,25.33203,1.000000,303.0000,0.3900000
42541.21998799,1.077670,1.000000,1.000000,90.62500,25.13672,1.000000,306.2000,0.3900000
42541.22010390,0.8642700,1.000000,1.000000,90.62500,25.18555,1.000000,294.6000,0.2600000
42541.22021982,0.2570500,1.000000,1.000000,90.77148,25.28320,1.000000,318.0000,0.2800000
42541.22033574,0.1193100,1.000000,1.000000,90.72266,25.23438,1.000000,329.8000,0
42541.22045121,0.2434700,1.000000,1.000000,90.72266,25.33203,1.000000,329.8000,0
42541.22056730,0.2066100,1.000000,1.000000,90.77148,25.13672,1.000000,329.8000,0
42541.22068322,0.5684200,1.000000,1.000000,90.72266,25.23438,1.000000,329.8000,0
42541.22079914,1.239660,1.000000,1.000000,90.62500,25.23438,1.000000,329.8000,0
42541.22091505,1.394860,1.000000,1.000000,90.82031,25.28320,1.000000,329.8000,0
42541.22103097,1.090280,1.000000,1.000000,90.86914,25.28320,1.000000,329.8000,0
42541.22114689,1.047600,1.000000,1.000000,90.77148,25.28320,1.000000,329.8000,0
42541.22126280,1.392920,1.000000,1.000000,90.86914,25.28320,1.000000,358.8000,0.2800000
42541.22137872,1.001040,1.000000,1.000000,90.91797,25.23438,1.000000,357.9000,0
42541.22149464,1.029170,1.000000,1.000000,90.82031,25.18555,1.000000,10.60000,0.3000000
42541.22161055,0.9467200,1.000000,1.000000,90.86914,25.38086,1.000000,31.00000,0.3800000
42541.22172647,1.027230,1.000000,1.000000,90.82031,25.23438,1.000000,39.30000,0.3400000
42541.22184239,1.120350,1.000000,1.000000,90.91797,25.13672,1.000000,46.90000,0.4100000
42541.22195830,1.693620,1.000000,1.000000,90.96680,25.28320,1.000000,53.90000,0.4100000
42541.22207422,2.202870,1.000000,1.000000,90.77148,25.13672,1.000000,46.40000,0.5000000
42541.22219014,2.648100,1.000000,1.000000,90.86914,25.38086,1.000000,53.50000,0.4900000
42541.22230605,3.364930,1.000000,1.000000,90.86914,25.28320,1.000000,48.20000,0.5600000
42541.22242197,3.268900,1.000000,1.000000,90.82031,25.33203,1.000000,43.60000,0.5400000
42541.22253789,,1.000000,1.000000,,,1.000000,54.70000,0.6400000
42541.22265380,3.596760,1.000000,1.000000,90.91797,25.33203,1.000000,45.10000,0.6200000
42541.22276972,3.731590,1.000000,1.000000,90.91797,25.18555,1.000000,50.90000,0.5900000
42541.22288564,3.809190,1.000000,1.000000,91.01563,25.23438,1.000000,55.60000,0.7700000
42541.22300155,4.016770,1.000000,1.000000,90.86914,25.08789,1.000000,55.50000,0.8200000
42541.22311747,4.315530,1.000000,1.000000,91.01563,25.23438,1.000000,50.90000,0.6500000
42541.22323339,4.681220,1.000000,1.000000,91.06445,25.18555,1.000000,51.80000,0.7200000
42541.22334930,5.183680,1.000000,1.000000,90.96680,25.13672,1.000000,53.50000,0.7500000
42541.22346522,5.629880,1.000000,1.000000,91.01563,25.38086,1.000000,50.40000,0.8300000
42541.22358114,5.275830,1.000000,1.000000,90.96680,25.23438,1.000000,52.20000,0.7600000
42541.22369705,5.221510,1.000000,1.000000,91.16211,25.18555,1.000000,53.90000,0.6600000
42541.22381297,5.129360,1.000000,1.000000,90.96680,25.28320,1.000000,58.80000,0.8400000
42541.22392889,5.179800,1.000000,1.000000,91.01563,25.13672,1.000000,50.50000,0.7700000
42541.22404480,5.239940,1.000000,1.000000,91.01563,25.08789,1.000000,52.20000,0.7700000
42541.22416072,4.633690,1.000000,1.000000,90.96680,25.23438,1.000000,57.60000,0.7700000
42541.22427664,4.568700,1.000000,1.000000,90.96680,25.33203,1.000000,52.30000,0.7700000
42541.22439273,4.174880,1.000000,1.000000,90.91797,25.23438,1.000000,55.50000,0.7900000
42541.22450865,3.814040,1.000000,1.000000,90.91797,25.33203,1.000000,53.90000,0.8700000
42541.22462457,3.816950,1.000000,1.000000,91.01563,25.18555,1.000000,54.30000,0.8500000
42541.22474048,3.605490,1.000000,1.000000,90.96680,25.38086,1.000000,51.80000,0.8800000
42541.22485640,3.205850,1.000000,1.000000,90.86914,25.18555,1.000000,53.90000,0.9000000
42541.22497232,2.129150,1.000000,1.000000,90.77148,25.33203,1.000000,49.60000,0.8900000
42541.22508823,2.414330,1.000000,1.000000,90.96680,25.33203,1.000000,46.00000,0.8900000
42541.22520415,2.311510,1.000000,1.000000,90.91797,25.28320,1.000000,50.90000,0.8600000
42541.22532007,2.203840,1.000000,1.000000,90.96680,25.28320,1.000000,44.00000,0.8900000
42541.22543598,1.933210,1.000000,1.000000,91.06445,25.03906,1.000000,35.20000,0.8000000
42541.22555190,2.076770,1.000000,1.000000,91.21094,25.42969,1.000000,35.20000,0.8600000
42541.22566782,1.602440,1.000000,1.000000,91.11328,25.28320,1.000000,41.20000,0.8600000
42541.22578373,1.982680,1.000000,1.000000,91.40625,25.28320,1.000000,41.10000,0.8300000
42541.22589965,2.299870,1.000000,1.000000,91.11328,25.18555,1.000000,37.70000,0.8200000
42541.22601557,1.208620,1.000000,1.000000,91.11328,25.42969,1.000000,34.70000,0.8700000
42541.22613148,1.163030,1.000000,1.000000,91.16211,25.28320,1.000000,33.10000,0.8000000
42541.22624740,2.127210,1.000000,1.000000,91.16211,25.33203,1.000000,34.70000,0.7600000
42541.22636332,1.310470,1.000000,1.000000,91.30859,25.18555,1.000000,35.20000,0.8000000
42541.22647941,1.536480,1.000000,1.000000,91.25977,25.23438,1.000000,31.10000,0.7900000
42541.22659533,1.820690,1.000000,1.000000,91.25977,25.33203,1.000000,28.90000,0.7700000
42541.22671125,1.822630,1.000000,1.000000,91.35742,25.28320,1.000000,27.30000,0.7600000
42541.22682716,1.988500,1.000000,1.000000,91.21094,25.28320,1.000000,29.90000,0.7700000
42541.22694308,1.673250,1.000000,1.000000,91.21094,25.23438,1.000000,22.30000,0.7300000
42541.22705900,2.631610,1.000000,1.000000,91.50391,25.52734,1.000000,35.10000,0.7800000
42541.22717491,4.292250,1.000000,1.000000,91.25977,25.33203,1.000000,28.80000,0.6800000
42541.22729083,3.956630,1.000000,1.000000,91.30859,25.28320,1.000000,23.00000,0.6400000
42541.22740675,3.611310,1.000000,1.000000,91.16211,25.33203,1.000000,31.10000,0.6100000
42541.22752266,2.931340,1.000000,1.000000,91.11328,25.33203,1.000000,17.80000,0.6400000
42541.22763858,3.820830,1.000000,1.000000,91.30859,25.28320,1.000000,22.30000,0.6000000
42541.22775450,3.480360,1.000000,1.000000,91.16211,25.38086,1.000000,17.10000,0.4800000
42541.22787041,3.381420,1.000000,1.000000,91.06445,25.28320,1.000000,17.50000,0.5200000
42541.22798633,3.738380,1.000000,1.000000,90.96680,25.38086,1.000000,13.50000,0.4900000
42541.22810225,3.367840,1.000000,1.000000,90.82031,25.42969,1.000000,13.10000,0.4200000
42541.22821816,2.167950,1.000000,1.000000,91.01563,25.23438,1.000000,16.60000,0.5600000
42541.22833408,2.584080,1.000000,1.000000,91.11328,25.47852,1.000000,16.20000,0.4600000
42541.22845000,2.151460,1.000000,1.000000,90.72266,25.28320,1.000000,0.9000000,0.5700000
42541.22856591,2.594750,1.000000,1.000000,90.86914,25.28320,1.000000,3.100000,0.5000000
42541.22868183,2.289200,1.000000,1.000000,90.86914,25.18555,1.000000,11.00000,0.5200000
42541.22879775,2.328970,1.000000,1.000000,90.91797,25.33203,1.000000,6.000000,0.5200000
42541.22891366,3.270840,1.000000,1.000000,90.82031,25.38086,1.000000,357.3000,0.5500000
42541.22902958,2.645190,1.000000,1.000000,90.77148,25.28320,1.000000,357.8000,0.4900000
42541.22914550,2.941040,1.000000,1.000000,90.86914,25.33203,1.000000,357.9000,0.5300000
42541.22926141,3.152500,1.000000,1.000000,90.82031,25.33203,1.000000,354.9000,0.5000000
42541.22937751,2.861500,1.000000,1.000000,90.86914,25.33203,1.000000,9.300000,0.5300000
42541.22949343,3.456110,1.000000,1.000000,90.91797,25.38086,1.000000,13.50000,0.4800000
42541.22960934,2.907090,1.000000,1.000000,90.91797,25.33203,1.000000,3.100000,0.4800000
42541.22972526,3.132130,1.000000,1.000000,90.91797,25.23438,1.000000,3.200000,0.5500000
42541.22984118,3.845080,1.000000,1.000000,90.82031,25.38086,1.000000,6.400000,0.4500000
42541.22995709,3.401790,1.000000,1.000000,90.91797,25.33203,1.000000,9.800000,0.6300000
42541.23007301,4.076910,1.000000,1.000000,90.91797,25.38086,1.000000,10.20000,0.6100000
42541.23018893,3.951780,1.000000,1.000000,90.86914,25.33203,1.000000,9.800000,0.5700000
42541.23030484,3.431860,1.000000,1.000000,90.96680,25.28320,1.000000,5.200000,0.5900000
42541.23042076,4.299040,1.000000,1.000000,91.01563,25.38086,1.000000,15.30000,0.5600000
42541.23053668,4.947000,1.000000,1.000000,90.82031,25.23438,1.000000,14.90000,0.8200000
42541.23065259,4.779190,1.000000,1.000000,90.91797,25.18555,1.000000,2.000000,0.5400000
42541.23076851,4.563850,1.000000,1.000000,90.82031,25.38086,1.000000,25.90000,0.5100000
42541.23088443,3.726740,1.000000,1.000000,90.86914,25.28320,1.000000,23.00000,0.3800000
42541.23100042,2.853740,1.000000,1.000000,90.77148,25.28320,1.000000,32.00000,0.4200000
42541.23111634,3.596760,1.000000,1.000000,90.72266,25.28320,1.000000,28.30000,0.5300000
42541.23123243,1.953580,1.000000,1.000000,90.72266,25.42969,1.000000,42.60000,0.4800000
42541.23134835,2.633550,1.000000,1.000000,90.77148,25.33203,1.000000,38.70000,0.5500000
42541.23146463,3.455140,1.000000,1.000000,90.67383,25.33203,1.000000,36.20000,0.4900000
42541.23158054,4.825750,1.000000,1.000000,90.72266,25.47852,1.000000,29.90000,0.5600000
42541.23169646,3.940140,1.000000,1.000000,90.67383,25.28320,1.000000,32.50000,0.5500000
42541.23181238,3.271810,1.000000,1.000000,90.77148,25.38086,1.000000,40.70000,0.6000000
42541.23192829,3.401790,1.000000,1.000000,90.67383,25.33203,1.000000,45.00000,0.7800000
42541.23204421,4.263150,1.000000,1.000000,90.67383,25.28320,1.000000,47.30000,0.6900000
42541.23216013,4.241810,1.000000,1.000000,90.82031,25.33203,1.000000,45.00000,0.7700000
42541.23227604,4.894620,1.000000,1.000000,90.77148,25.38086,1.000000,43.10000,0.7600000
42541.23239196,5.087650,1.000000,1.000000,90.86914,25.33203,1.000000,44.50000,0.7100000
42541.23250788,4.531840,1.000000,1.000000,90.86914,25.38086,1.000000,35.70000,0.7000000
42541.23262379,3.160260,1.000000,1.000000,90.86914,25.23438,1.000000,35.70000,0.6300000
42541.23273971,3.234950,1.000000,1.000000,90.77148,25.38086,1.000000,24.10000,0.5700000
42541.23285563,2.898360,1.000000,1.000000,91.01563,25.52734,1.000000,41.10000,0.6100000
42541.23297154,2.454100,1.000000,1.000000,90.77148,25.38086,1.000000,40.10000,0.8000000
42541.23308746,2.091320,1.000000,1.000000,90.82031,25.42969,1.000000,36.20000,0.6700000
42541.23320338,2.465740,1.000000,1.000000,90.72266,25.33203,1.000000,39.20000,0.5900000
42541.23331929,2.891570,1.000000,1.000000,90.86914,25.52734,1.000000,19.60000,0.7700000
42541.23343521,4.062360,1.000000,1.000000,90.72266,25.38086,1.000000,37.70000,0.5700000
42541.23355113,5.178830,1.000000,1.000000,90.47852,25.47852,1.000000,33.60000,0.4500000
42541.23366704,5.476620,1.000000,1.000000,90.38086,25.42969,1.000000,45.00000,0.4300000
42541.23378296,5.175920,1.000000,1.000000,90.52734,25.42969,1.000000,34.20000,0.6100000
42541.23389888,4.607500,1.000000,1.000000,90.47852,25.42969,1.000000,15.70000,0.6100000
42541.23401479,4.187490,1.000000,1.000000,90.52734,25.38086,1.000000,26.30000,0.7100000
42541.23413071,4.274790,1.000000,1.000000,90.57617,25.38086,1.000000,19.20000,0.6000000
42541.23424663,3.983790,1.000000,1.000000,90.38086,25.33203,1.000000,20.50000,0.6500000
42541.23436254,4.505650,1.000000,1.000000,90.57617,25.52734,1.000000,19.20000,0.7300000
42541.23447846,4.115710,1.000000,1.000000,90.28320,25.47852,1.000000,13.00000,0.7500000
42541.23459456,4.303890,1.000000,1.000000,90.33203,25.47852,1.000000,21.40000,0.7100000
42541.23471047,4.556090,1.000000,1.000000,90.42969,25.38086,1.000000,13.00000,0.6100000
42541.23482639,4.510500,1.000000,1.000000,90.42969,25.42969,1.000000,354.1000,0.6400000
42541.23494231,4.327170,1.000000,1.000000,90.38086,25.52734,1.000000,5.200000,0.6400000
42541.23505841,4.942150,1.000000,1.000000,90.38086,25.42969,1.000000,341.6000,0.3600000
42541.23517432,4.542510,1.000000,1.000000,90.38086,25.38086,1.000000,351.2000,0.4000000
42541.23529024,3.845080,1.000000,1.000000,90.47852,25.38086,1.000000,345.1000,0.3800000
42541.23540616,3.511400,1.000000,1.000000,90.38086,25.33203,1.000000,348.6000,0.5200000
42541.23552207,4.277700,1.000000,1.000000,90.38086,25.38086,1.000000,349.5000,0.6900000
42541.23563799,3.792700,1.000000,1.000000,90.38086,25.42969,1.000000,0.2000000,0.7700000
42541.23575391,3.919770,1.000000,1.000000,90.47852,25.33203,1.000000,13.00000,0.4700000
42541.23586982,4.922750,1.000000,1.000000,90.47852,25.42969,1.000000,356.7000,0.4300000
42541.23598574,5.301050,1.000000,1.000000,90.38086,25.38086,1.000000,357.8000,0.4900000
42541.23610166,5.149730,1.000000,1.000000,90.38086,25.28320,1.000000,13.90000,0.4700000
42541.23621757,4.228230,1.000000,1.000000,90.28320,25.38086,1.000000,334.5000,0
42541.23633349,3.422160,1.000000,1.000000,90.28320,25.38086,1.000000,353.6000,0.3600000
42541.23644941,4.011920,1.000000,1.000000,90.42969,25.33203,1.000000,344.2000,0.2900000
42541.23656532,3.853810,1.000000,1.000000,90.33203,25.38086,1.000000,346.8000,0
42541.23668124,4.273820,1.000000,1.000000,90.33203,25.33203,1.000000,15.70000,0.3000000
42541.23679716,4.097280,1.000000,1.000000,90.28320,25.52734,1.000000,357.9000,0.2900000
42541.23691307,4.391190,1.000000,1.000000,90.33203,25.38086,1.000000,4.700000,0
42541.23702899,3.714130,1.000000,1.000000,90.33203,25.28320,1.000000,17.80000,0.3600000
42541.23714491,3.711220,1.000000,1.000000,90.38086,25.57617,1.000000,10.60000,0.3600000
42541.23726082,3.771360,1.000000,1.000000,90.13672,25.38086,1.000000,357.3000,0.3500000
42541.23737674,4.790830,1.000000,1.000000,90.18555,25.38086,1.000000,23.00000,0.3800000
42541.23749266,5.249640,1.000000,1.000000,90.23438,25.52734,1.000000,16.20000,0.3800000
42541.23760857,5.724940,1.000000,1.000000,90.28320,25.33203,1.000000,35.20000,0.3400000
42541.23772449,6.448560,1.000000,1.000000,90.28320,25.38086,1.000000,31.60000,0.4700000
42541.23784041,5.985870,1.000000,1.000000,90.28320,25.38086,1.000000,27.80000,0.5600000
42541.23795632,5.527060,1.000000,1.000000,90.28320,25.33203,1.000000,24.10000,0.4900000
42541.23807224,5.705540,1.000000,1.000000,90.23438,25.47852,1.000000,26.30000,0.5200000
42541.23818816,6.597940,1.000000,1.000000,90.18555,25.42969,1.000000,40.10000,0.4200000
42541.23830407,5.882080,1.000000,1.000000,90.23438,25.42969,1.000000,26.30000,0.5200000
42541.23841999,5.654130,1.000000,1.000000,90.23438,25.38086,1.000000,31.60000,0.4400000
42541.23853591,5.669650,1.000000,1.000000,90.28320,25.38086,1.000000,40.10000,0.2900000
42541.23865182,5.267100,1.000000,1.000000,90.23438,25.38086,1.000000,36.20000,0.3600000
42541.23876774,6.173080,1.000000,1.000000,90.18555,25.38086,1.000000,13.10000,0.4200000
42541.23888366,6.020790,1.000000,1.000000,90.13672,25.47852,1.000000,23.10000,0.4400000
42541.23899957,5.335000,1.000000,1.000000,89.99023,25.38086,1.000000,3.200000,0.3500000
42541.23911549,5.743370,1.000000,1.000000,90.03906,25.38086,1.000000,13.10000,0.4200000
42541.23923141,5.627940,1.000000,1.000000,89.99023,25.38086,1.000000,17.10000,0.4500000
42541.23934732,5.373800,1.000000,1.000000,90.08789,25.42969,1.000000,31.10000,0.4100000
42541.23946324,6.051830,1.000000,1.000000,90.03906,25.28320,1.000000,33.10000,0.3600000
42541.23957916,6.589210,1.000000,1.000000,90.08789,25.38086,1.000000,13.10000,0.4200000
42541.23969507,6.297240,1.000000,1.000000,90.08789,25.38086,1.000000,14.40000,0.7200000
42541.23981099,5.550340,1.000000,1.000000,90.08789,25.52734,1.000000,15.30000,0.6500000
42541.23992691,6.244860,1.000000,1.000000,90.08789,25.62500,1.000000,14.80000,0.5300000
42541.24004282,6.337010,1.000000,1.000000,89.84375,25.67383,1.000000,22.30000,0.5300000
42541.24015874,6.464080,1.000000,1.000000,90.08789,25.77148,1.000000,23.10000,0.5400000
42541.24027466,5.978110,1.000000,1.000000,89.79492,25.42969,1.000000,26.90000,0.5700000
42541.24039057,7.197400,1.000000,1.000000,89.84375,25.38086,1.000000,26.90000,0.4200000
42541.24050649,7.021830,1.000000,1.000000,89.99023,25.47852,1.000000,3.100000,0.4700000
42541.24062241,7.067420,1.000000,1.000000,89.84375,25.52734,1.000000,16.20000,0.4200000
42541.24073832,6.209940,1.000000,1.000000,89.79492,25.42969,1.000000,9.800000,0.4400000
42541.24085424,6.458260,1.000000,1.000000,89.84375,25.62500,1.000000,11.50000,0.4100000
42541.24097016,7.215830,1.000000,1.000000,89.79492,25.57617,1.000000,3.200000,0.3900000
42541.24108607,6.725980,1.000000,1.000000,89.74609,25.52734,1.000000,5.600000,0.5500000
42541.24120199,6.539740,1.000000,1.000000,89.74609,25.57617,1.000000,357.8000,0.6200000
42541.24131791,6.938410,1.000000,1.000000,89.69727,25.42969,1.000000,356.5000,0.5400000
42541.24143382,5.609510,1.000000,1.000000,89.55078,25.47852,1.000000,344.7000,0.4800000
42541.24154943,5.930580,1.000000,1.000000,89.50195,25.57617,1.000000,345.2000,0.4000000
42541.24166571,5.287470,1.000000,1.000000,89.64844,25.82031,1.000000,355.4000,0.6700000
42541.24178162,5.583320,1.000000,1.000000,89.40430,25.52734,1.000000,341.6000,0.3400000
42541.24189754,6.804550,1.000000,1.000000,89.50195,25.62500,1.000000,13.90000,0
42541.24201346,7.185760,1.000000,1.000000,89.40430,25.62500,1.000000,322.6000,0.4000000
42541.24212938,5.845220,1.000000,1.000000,89.25781,25.57617,1.000000,328.8000,0.3800000
42541.24224529,5.688080,1.000000,1.000000,89.35547,25.57617,1.000000,352.9000,0.3200000
42541.24236121,5.280680,1.000000,1.000000,89.25781,25.38086,1.000000,339.0000,0.5000000
42541.24247713,5.439760,1.000000,1.000000,89.20898,25.62500,1.000000,345.6000,0.5000000
42541.24259304,5.495050,1.000000,1.000000,89.25781,25.57617,1.000000,342.9000,0.6600000
42541.24270896,5.572650,1.000000,1.000000,89.25781,25.77148,1.000000,334.6000,0.5200000
42541.24282488,5.147790,1.000000,1.000000,89.25781,25.67383,1.000000,337.6000,0.4900000
42541.24294079,5.516390,1.000000,1.000000,89.11133,25.72266,1.000000,339.0000,0.4900000
42541.24305671,5.611450,1.000000,1.000000,89.16016,25.38086,1.000000,337.6000,0.4900000
42541.24317263,6.241950,1.000000,1.000000,89.16016,25.38086,1.000000,330.9000,0.5600000
42541.24328854,5.845220,1.000000,1.000000,89.20898,25.52734,1.000000,328.2000,0.5300000
42541.24340446,4.769490,1.000000,1.000000,89.16016,25.62500,1.000000,321.1000,0.5600000
42541.24352038,5.155550,1.000000,1.000000,89.16016,25.62500,1.000000,339.4000,0.6400000
42541.24363629,5.643460,1.000000,1.000000,89.20898,25.72266,1.000000,349.9000,0.5500000
42541.24375257,5.539670,1.000000,1.000000,89.06250,25.57617,1.000000,341.6000,0.4900000
42541.24386849,5.866560,1.000000,1.000000,89.11133,25.62500,1.000000,351.9000,0.2900000
42541.24398440,6.206060,1.000000,1.000000,89.11133,25.47852,1.000000,3.800000,0.5200000
42541.24410032,6.518400,1.000000,1.000000,89.11133,25.67383,1.000000,3.800000,0.5200000
42541.24421624,5.598840,1.000000,1.000000,89.11133,25.57617,1.000000,332.3000,0.4500000
42541.24433215,6.047950,1.000000,1.000000,89.01367,25.62500,1.000000,350.7000,0.4800000
42541.24444807,5.856860,1.000000,1.000000,89.11133,25.82031,1.000000,325.7000,0.5500000
42541.24456399,5.742400,1.000000,1.000000,89.01367,25.67383,1.000000,8.900000,0.5700000
42541.24467990,5.865590,1.000000,1.000000,89.06250,25.67383,1.000000,357.8000,0.6200000
42541.24479582,6.912220,1.000000,1.000000,89.01367,25.72266,1.000000,339.0000,0.3600000
42541.24491174,7.001460,1.000000,1.000000,89.01367,25.67383,1.000000,334.5000,0
42541.24502765,7.054810,1.000000,1.000000,88.96484,25.67383,1.000000,338.1000,0
42541.24514357,7.905500,1.000000,1.000000,88.91602,25.67383,1.000000,356.1000,0.4100000
