TheTime,HNET_CCH_O3_conc_ppbv_conv,HNET_CCH_HMP60_Flag,HNET_CCH_O3_Flag,HNET_CCH_HMP60_RH_pct,HNET_CCH_HMP60_Temp_C,HNET_CCH_RMY_Flag,HNET_CCH_RMY_WD_Deg,HNET_CCH_RMY_WS_ms
42540.14314756,15.06410,1.000000,1.000000,92.04102,24.55078,1.000000,38.80000,2.300000
42540.14326348,15.90800,1.000000,1.000000,91.94336,24.74609,1.000000,49.50000,1.460000
42540.14337939,16.02440,1.000000,1.000000,91.99219,24.55078,1.000000,35.10000,1.920000
42540.14349549,15.00590,1.000000,1.000000,91.89453,24.59961,1.000000,17.10000,1.600000
42540.14361141,14.57910,1.000000,1.000000,91.74805,24.50195,1.000000,15.20000,2.360000
42540.14372732,14.79250,1.000000,1.000000,91.74805,24.45313,1.000000,18.50000,1.260000
42540.14384324,15.20960,1.000000,1.000000,91.89453,24.50195,1.000000,24.10000,1.620000
42540.14395916,15.67520,1.000000,1.000000,91.99219,24.50195,1.000000,34.90000,1.360000
42540.14407507,15.12230,1.000000,1.000000,91.84570,24.50195,1.000000,10.80000,1.800000
42540.14419099,15.21930,1.000000,1.000000,91.79688,24.50195,1.000000,37.20000,1.720000
42540.14430691,14.47240,1.000000,1.000000,92.04102,24.74609,1.000000,18.70000,1.520000
42540.14442282,14.60820,1.000000,1.000000,91.69922,24.45313,1.000000,16.80000,2.360000
42540.14453874,15.23870,1.000000,1.000000,91.89453,24.40430,1.000000,12.70000,2.010000
42540.14465466,13.82250,1.000000,1.000000,91.89453,24.50195,1.000000,23.20000,1.760000
42540.14477057,14.24930,1.000000,1.000000,92.04102,24.45313,1.000000,3.200000,1.990000
42540.14488649,15.25810,1.000000,1.000000,91.99219,24.50195,1.000000,18.70000,1.520000
42540.14500241,15.31630,1.000000,1.000000,91.94336,24.50195,1.000000,19.70000,2.620000
42540.14511832,15.52970,1.000000,1.000000,92.08984,24.30664,1.000000,26.90000,2.160000
42540.14523424,15.26780,1.000000,1.000000,91.94336,24.45313,1.000000,32.90000,2.670000
42540.14535016,14.69550,1.000000,1.000000,92.04102,24.45313,1.000000,35.20000,2.230000
42540.14546607,15.05440,1.000000,1.000000,92.13867,24.55078,1.000000,11.80000,2.320000
42540.14558199,15.50060,1.000000,1.000000,92.08984,24.45313,1.000000,0.7000000,1.830000
42540.14569791,15.42300,1.000000,1.000000,91.99219,24.59961,1.000000,15.30000,2.150000
42540.14581382,15.84010,1.000000,1.000000,92.08984,24.64844,1.000000,26.40000,2.210000
42540.14592974,15.88860,1.000000,1.000000,92.04102,24.55078,1.000000,12.10000,1.970000
42540.14604566,14.57910,1.000000,1.000000,91.99219,24.45313,1.000000,20.10000,2.110000
42540.14616157,14.66640,1.000000,1.000000,91.94336,24.40430,1.000000,30.20000,1.970000
42540.14627749,14.74400,1.000000,1.000000,92.08984,24.59961,1.000000,41.80000,2.490000
42540.14639359,15.38420,1.000000,1.000000,92.13867,24.55078,1.000000,28.90000,1.170000
42540.14650950,15.32600,1.000000,1.000000,92.08984,24.40430,1.000000,27.30000,2.880000
42540.14662542,15.71400,1.000000,1.000000,92.13867,24.35547,1.000000,29.20000,2.330000
42540.14674134,16.24750,1.000000,1.000000,92.13867,24.55078,1.000000,18.50000,2.200000
42540.14685725,15.83040,1.000000,1.000000,92.13867,24.55078,1.000000,33.10000,2.090000
42540.14697317,15.23870,1.000000,1.000000,92.08984,24.50195,1.000000,20.50000,2.540000
42540.14708909,15.43270,1.000000,1.000000,92.13867,24.50195,1.000000,34.20000,2.020000
42540.14720500,15.24840,1.000000,1.000000,92.04102,24.55078,1.000000,36.80000,1.990000
42540.14732110,14.10380,1.000000,1.000000,91.99219,24.50195,1.000000,43.30000,1.020000
42540.14743702,14.48210,1.000000,1.000000,91.99219,24.50195,1.000000,33.40000,1.530000
42540.14755294,14.47240,1.000000,1.000000,92.04102,24.45313,1.000000,35.70000,0.9800000
42540.14766885,15.11260,1.000000,1.000000,91.89453,24.50195,1.000000,14.80000,1.600000
42540.14778477,15.26780,1.000000,1.000000,91.94336,24.59961,1.000000,36.90000,1.180000
42540.14790069,14.70520,1.000000,1.000000,91.94336,24.35547,1.000000,9.500000,1.680000
42540.14801660,15.48120,1.000000,1.000000,91.84570,24.55078,1.000000,39.20000,1.180000
42540.14813252,15.36480,1.000000,1.000000,91.89453,24.45313,1.000000,32.70000,1.840000
42540.14824844,15.39390,1.000000,1.000000,91.89453,24.45313,1.000000,33.10000,1.150000
42540.14836435,15.24840,1.000000,1.000000,91.94336,24.55078,1.000000,28.60000,1.770000
42540.14848027,15.12230,1.000000,1.000000,91.99219,24.50195,1.000000,5.400000,1.290000
42540.14859619,14.61790,1.000000,1.000000,91.89453,24.35547,1.000000,12.90000,1.540000
42540.14871210,15.57820,1.000000,1.000000,91.99219,24.55078,1.000000,29.90000,1.430000
42540.14882802,15.83040,1.000000,1.000000,92.04102,24.50195,1.000000,35.10000,1.110000
42540.14894394,15.52000,1.000000,1.000000,91.99219,24.55078,1.000000,28.30000,1.080000
42540.14905985,15.21930,1.000000,1.000000,91.99219,24.50195,1.000000,31.10000,0.7000000
42540.14917577,15.11260,1.000000,1.000000,91.99219,24.55078,1.000000,23.20000,0.6500000
42540.14929169,15.19990,1.000000,1.000000,92.04102,24.64844,1.000000,22.70000,0.7600000
42540.14940760,15.05440,1.000000,1.000000,91.89453,24.69727,1.000000,50.50000,0.7000000
42540.14952352,14.96710,1.000000,1.000000,91.89453,24.50195,1.000000,42.10000,0.8400000
42540.14963944,15.16110,1.000000,1.000000,91.84570,24.45313,1.000000,38.10000,1.230000
42540.14975535,15.44240,1.000000,1.000000,91.94336,24.55078,1.000000,31.00000,1.470000
42540.14987127,14.96710,1.000000,1.000000,91.99219,24.40430,1.000000,38.10000,1.110000
42540.14998719,14.93800,1.000000,1.000000,91.94336,24.45313,1.000000,32.50000,1.530000
42540.15010310,15.47150,1.000000,1.000000,92.13867,24.50195,1.000000,23.80000,1.320000
42540.15021902,15.24840,1.000000,1.000000,91.99219,24.40430,1.000000,16.40000,0.9500000
42540.15033494,14.84100,1.000000,1.000000,92.13867,24.55078,1.000000,47.30000,1.390000
42540.15045041,14.80220,1.000000,1.000000,92.13867,24.45313,1.000000,38.10000,1.370000
42540.15056632,15.12230,1.000000,1.000000,92.08984,24.40430,1.000000,23.20000,1.360000
42540.15068224,14.88950,1.000000,1.000000,91.99219,24.50195,1.000000,47.80000,1.050000
42540.15079816,15.44240,1.000000,1.000000,91.99219,24.59961,1.000000,35.10000,0.8600000
42540.15091407,15.63640,1.000000,1.000000,91.84570,24.50195,1.000000,40.70000,0.9100000
42540.15102999,16.04380,1.000000,1.000000,91.94336,24.45313,1.000000,0,56.40000
42540.15114591,15.25810,1.000000,1.000000,91.99219,24.50195,1.000000,35.70000,0.9800000
42540.15126182,14.41420,1.000000,1.000000,91.79688,24.50195,1.000000,55.10000,0.6700000
42540.15137774,14.92830,1.000000,1.000000,91.99219,24.50195,1.000000,63.00000,0.6500000
42540.15149366,15.29690,1.000000,1.000000,92.08984,24.30664,1.000000,69.30000,1.050000
42540.15160957,15.19020,1.000000,1.000000,92.08984,24.45313,1.000000,65.50000,0.9900000
42540.15172549,14.43360,1.000000,1.000000,91.94336,24.50195,1.000000,52.60000,1.380000
42540.15184141,14.22020,1.000000,1.000000,91.89453,24.45313,1.000000,55.60000,1.220000
42540.15195732,13.61880,1.000000,1.000000,91.99219,24.50195,1.000000,40.70000,1.150000
42540.15207324,14.60820,1.000000,1.000000,91.99219,24.50195,1.000000,77.50000,0.9300000
42540.15218916,14.53060,1.000000,1.000000,91.99219,24.50195,1.000000,42.10000,1.330000
42540.15230507,14.38510,1.000000,1.000000,92.13867,24.50195,1.000000,65.10000,1.360000
42540.15242099,14.58880,1.000000,1.000000,92.08984,24.45313,1.000000,78.70000,1.520000
42540.15253691,14.30750,1.000000,1.000000,91.99219,24.50195,1.000000,70.30000,1.470000
42540.15265282,14.29780,1.000000,1.000000,91.94336,24.50195,1.000000,55.60000,1.320000
42540.15276874,15.52970,1.000000,1.000000,91.89453,24.64844,1.000000,57.20000,1.300000
42540.15288466,14.53060,1.000000,1.000000,91.89453,24.45313,1.000000,57.20000,1.500000
42540.15300057,14.11350,1.000000,1.000000,92.08984,24.55078,1.000000,61.40000,1.190000
42540.15311649,14.46270,1.000000,1.000000,92.08984,24.45313,1.000000,61.70000,1.590000
42540.15323241,14.30750,1.000000,1.000000,92.18750,24.50195,1.000000,59.20000,1.000000
42540.15334832,17.39210,1.000000,1.000000,92.13867,24.55078,1.000000,52.60000,1.300000
42540.15346424,14.75370,1.000000,1.000000,92.23633,24.55078,1.000000,31.10000,1.560000
42540.15358016,14.69550,1.000000,1.000000,92.28516,24.45313,1.000000,36.20000,1.000000
42540.15369607,14.26870,1.000000,1.000000,92.28516,24.45313,1.000000,52.30000,0.9000000
42540.15381199,14.38510,1.000000,1.000000,92.23633,24.55078,1.000000,45.60000,1.860000
42540.15392791,14.31720,1.000000,1.000000,92.28516,24.45313,1.000000,31.00000,1.260000
42540.15404382,14.04560,1.000000,1.000000,92.18750,24.55078,1.000000,357.8000,0.8700000
42540.15415974,14.50150,1.000000,1.000000,92.33398,24.50195,1.000000,65.50000,0.8100000
42540.15427584,14.25900,1.000000,1.000000,92.28516,24.50195,1.000000,9.300000,0.6000000
42540.15439175,13.68670,1.000000,1.000000,92.28516,24.50195,1.000000,15.30000,0.7500000
42540.15450767,14.25900,1.000000,1.000000,92.33398,24.50195,1.000000,45.00000,0.7000000
42540.15462359,13.88070,1.000000,1.000000,92.28516,24.50195,1.000000,12.50000,1.080000
42540.15473950,14.56940,1.000000,1.000000,92.28516,24.55078,1.000000,61.70000,1.360000
42540.15485542,15.12230,1.000000,1.000000,92.33398,24.50195,1.000000,48.20000,0.9900000
42540.15497134,14.81190,1.000000,1.000000,92.28516,24.50195,1.000000,47.80000,1.560000
42540.15508725,14.93800,1.000000,1.000000,92.33398,24.50195,1.000000,50.40000,1.630000
42540.15520317,15.00590,1.000000,1.000000,92.33398,24.45313,1.000000,21.00000,0.9700000
42540.15531909,14.87010,1.000000,1.000000,92.18750,24.40430,1.000000,26.90000,0.6100000
42540.15543500,14.24930,1.000000,1.000000,92.33398,24.50195,1.000000,45.20000,1.130000
42540.15555092,13.85160,1.000000,1.000000,92.38281,24.50195,1.000000,61.40000,0.8900000
42540.15566684,13.88070,1.000000,1.000000,92.48047,24.55078,1.000000,40.10000,1.210000
42540.15578275,13.56060,1.000000,1.000000,92.48047,24.59961,1.000000,65.70000,1.440000
42540.15589867,14.14260,1.000000,1.000000,92.52930,24.45313,1.000000,53.50000,1.010000
42540.15601459,14.65670,1.000000,1.000000,92.52930,24.40430,1.000000,4.800000,0.9000000
42540.15613050,14.61790,1.000000,1.000000,92.57813,24.35547,1.000000,6.600000,1.230000
42540.15624642,14.60820,1.000000,1.000000,92.48047,24.50195,1.000000,21.60000,1.080000
42540.15636234,14.60820,1.000000,1.000000,92.62695,24.64844,1.000000,28.80000,1.230000
42540.15647825,14.70520,1.000000,1.000000,92.48047,24.40430,1.000000,75.40000,1.050000
42540.15659417,14.71490,1.000000,1.000000,92.57813,24.50195,1.000000,34.70000,1.180000
42540.15671027,14.55970,1.000000,1.000000,92.62695,24.40430,1.000000,12.70000,0.8300000
42540.15682619,14.75370,1.000000,1.000000,92.52930,24.45313,1.000000,39.50000,0.9900000
42540.15694210,13.91950,1.000000,1.000000,92.62695,24.55078,1.000000,58.20000,1.180000
42540.15705802,14.41420,1.000000,1.000000,92.62695,24.35547,1.000000,329.8000,0.6000000
42540.15717394,14.79250,1.000000,1.000000,92.62695,24.59961,1.000000,21.20000,0.9600000
42540.15728985,14.46270,1.000000,1.000000,92.52930,24.35547,1.000000,41.10000,1.120000
42540.15740577,14.37540,1.000000,1.000000,92.52930,24.45313,1.000000,41.70000,0.9300000
42540.15752169,14.76340,1.000000,1.000000,92.48047,24.35547,1.000000,50.50000,0.8000000
42540.15763760,15.11260,1.000000,1.000000,92.52930,24.30664,1.000000,357.9000,1.360000
42540.15775352,13.61880,1.000000,1.000000,92.72461,24.45313,1.000000,25.20000,1.350000
42540.15786944,15.07380,1.000000,1.000000,92.62695,24.35547,1.000000,35.90000,0.9600000
42540.15798535,14.97680,1.000000,1.000000,92.72461,24.35547,1.000000,22.50000,0.9300000
42540.15810127,14.90890,1.000000,1.000000,92.72461,24.40430,1.000000,35.20000,0.8000000
42540.15821719,15.09320,1.000000,1.000000,92.67578,24.30664,1.000000,52.60000,0.9400000
42540.15833310,14.96710,1.000000,1.000000,92.82227,24.59961,1.000000,31.10000,0.9800000
42540.15844920,14.63730,1.000000,1.000000,92.62695,24.45313,1.000000,39.20000,0.9900000
42540.15856512,14.15230,1.000000,1.000000,92.67578,24.50195,1.000000,55.50000,0.7900000
42540.15868103,14.93800,1.000000,1.000000,92.62695,24.50195,1.000000,31.60000,0.6000000
42540.15879695,14.62760,1.000000,1.000000,92.62695,24.45313,1.000000,13.00000,1.040000
42540.15891287,14.45300,1.000000,1.000000,92.72461,24.50195,1.000000,17.80000,0.8200000
42540.15902878,14.35600,1.000000,1.000000,92.67578,24.50195,1.000000,19.70000,0.7400000
42540.15914470,14.73430,1.000000,1.000000,92.57813,24.45313,1.000000,40.70000,0.5500000
42540.15926062,14.80220,1.000000,1.000000,92.77344,24.45313,1.000000,39.20000,0.7500000
42540.15937653,14.50150,1.000000,1.000000,92.67578,24.50195,1.000000,20.50000,0.8800000
42540.15949245,14.47240,1.000000,1.000000,92.67578,24.45313,1.000000,23.10000,0.9600000
42540.15960837,14.49180,1.000000,1.000000,92.72461,24.45313,1.000000,21.40000,0.7100000
42540.15972898,14.08440,1.000000,1.000000,92.82227,24.45313,1.000000,353.4000,1.050000
42540.15984489,14.34630,1.000000,1.000000,92.62695,24.55078,1.000000,37.10000,0.6500000
42540.15996081,14.66640,1.000000,1.000000,92.62695,24.45313,1.000000,1.600000,0.8700000
42540.16007673,13.90980,1.000000,1.000000,92.52930,24.45313,1.000000,1.200000,0.9300000
42540.16019264,14.35600,1.000000,1.000000,92.67578,24.40430,1.000000,12.30000,0.4900000
42540.16030856,14.94770,1.000000,1.000000,92.72461,24.55078,1.000000,354.9000,0.9400000
42540.16042448,14.77310,1.000000,1.000000,92.77344,24.59961,1.000000,35.10000,1.130000
42540.16054039,14.57910,1.000000,1.000000,92.57813,24.45313,1.000000,21.50000,0.8200000
42540.16065631,14.72460,1.000000,1.000000,92.62695,24.50195,1.000000,16.20000,1.100000
42540.16077223,14.42390,1.000000,1.000000,92.82227,24.50195,1.000000,30.70000,1.370000
42540.16088814,14.72460,1.000000,1.000000,92.77344,24.45313,1.000000,25.70000,1.230000
42540.16100381,15.03500,1.000000,1.000000,92.87109,24.40430,1.000000,27.10000,1.190000
42540.16111973,14.63730,1.000000,1.000000,93.01758,24.55078,1.000000,21.20000,1.040000
42540.16123565,14.52090,1.000000,1.000000,92.82227,24.35547,1.000000,38.90000,1.080000
42540.16135156,14.48210,1.000000,1.000000,92.82227,24.45313,1.000000,21.00000,1.320000
42540.16146748,14.23960,1.000000,1.000000,92.82227,24.55078,1.000000,30.50000,0.9900000
42540.16158340,13.77400,1.000000,1.000000,92.67578,24.50195,1.000000,28.00000,1.280000
42540.16169931,13.90980,1.000000,1.000000,92.77344,24.50195,1.000000,21.00000,1.650000
42540.16181523,14.45300,1.000000,1.000000,92.67578,24.45313,1.000000,19.60000,1.340000
42540.16193115,14.61790,1.000000,1.000000,92.87109,24.50195,1.000000,19.00000,1.330000
42540.16204706,14.35600,1.000000,1.000000,92.87109,24.50195,1.000000,20.50000,1.340000
42540.16216298,14.82160,1.000000,1.000000,92.96875,24.40430,1.000000,26.50000,1.120000
42540.16227890,14.65670,1.000000,1.000000,92.82227,24.50195,1.000000,39.30000,1.110000
42540.16239481,14.68580,1.000000,1.000000,92.82227,24.55078,1.000000,57.70000,1.410000
42540.16251073,13.87100,1.000000,1.000000,92.87109,24.40430,1.000000,40.10000,1.190000
42540.16262665,14.22020,1.000000,1.000000,92.82227,24.55078,1.000000,21.90000,0.9200000
42540.16274256,15.05440,1.000000,1.000000,92.72461,24.45313,1.000000,31.00000,0.9400000
42540.16285848,14.23960,1.000000,1.000000,92.77344,24.55078,1.000000,8.400000,1.000000
42540.16297440,14.59850,1.000000,1.000000,92.72461,24.50195,1.000000,61.80000,0.9000000
42540.16309031,14.43360,1.000000,1.000000,92.82227,24.30664,1.000000,57.20000,0.9500000
42540.16320623,14.49180,1.000000,1.000000,92.87109,24.50195,1.000000,56.50000,1.170000
42540.16332215,14.29780,1.000000,1.000000,92.77344,24.55078,1.000000,30.50000,0.5900000
42540.16343806,13.57030,1.000000,1.000000,92.82227,24.45313,1.000000,38.10000,0.4700000
42540.16355398,14.20080,1.000000,1.000000,92.77344,24.45313,1.000000,23.60000,0.4900000
42540.16366990,14.65670,1.000000,1.000000,93.01758,24.55078,1.000000,23.20000,0.4400000
42540.16378581,14.17170,1.000000,1.000000,92.82227,24.40430,1.000000,50.00000,0.6100000
42540.16390173,14.09410,1.000000,1.000000,92.87109,24.64844,1.000000,37.20000,0.7900000
42540.16401765,14.66640,1.000000,1.000000,92.82227,24.45313,1.000000,27.30000,0.5200000
42540.16413356,14.28810,1.000000,1.000000,92.96875,24.45313,1.000000,46.40000,0.4700000
42540.16424948,15.01560,1.000000,1.000000,92.77344,24.40430,1.000000,76.50000,0.4000000
42540.16436540,14.87010,1.000000,1.000000,92.77344,24.55078,1.000000,69.10000,0.7500000
42540.16448131,14.93800,1.000000,1.000000,92.77344,24.50195,1.000000,64.60000,0.6100000
42540.16459723,14.72460,1.000000,1.000000,92.72461,24.50195,1.000000,26.90000,0.2800000
42540.16471315,13.70610,1.000000,1.000000,92.87109,24.45313,1.000000,41.10000,0.2700000
42540.16482906,14.25900,1.000000,1.000000,92.96875,24.45313,1.000000,87.00000,0.2800000
42540.16494498,14.41420,1.000000,1.000000,92.77344,24.45313,1.000000,58.80000,0.4600000
42540.16506090,14.01650,1.000000,1.000000,92.77344,24.50195,1.000000,68.60000,0.5800000
42540.16517681,13.69640,1.000000,1.000000,92.67578,24.35547,1.000000,64.40000,1.060000
42540.16529273,13.68670,1.000000,1.000000,92.87109,24.50195,1.000000,87.00000,1.210000
42540.16540865,13.76430,1.000000,1.000000,92.82227,24.45313,1.000000,112.6000,1.220000
42540.16552456,13.90010,1.000000,1.000000,92.91992,24.30664,1.000000,53.00000,0.7400000
42540.16564048,13.98740,1.000000,1.000000,93.01758,24.30664,1.000000,53.90000,0.7900000
42540.16575640,13.43450,1.000000,1.000000,92.91992,24.40430,1.000000,74.60000,1.120000
42540.16587231,13.95830,1.000000,1.000000,92.91992,24.40430,1.000000,69.60000,1.640000
42540.16598823,13.63820,1.000000,1.000000,92.91992,24.35547,1.000000,76.90000,1.160000
42540.16610415,13.33750,1.000000,1.000000,92.87109,24.35547,1.000000,28.80000,0.8500000
42540.16622006,13.27930,1.000000,1.000000,92.87109,24.35547,1.000000,5.600000,0.8600000
42540.16633598,13.96800,1.000000,1.000000,92.82227,24.50195,1.000000,4.700000,0.2900000
42540.16645190,13.86130,1.000000,1.000000,92.91992,24.50195,1.000000,79.50000,0.5500000
42540.16656781,13.90980,1.000000,1.000000,93.01758,24.55078,1.000000,33.40000,1.970000
42540.16668373,13.42480,1.000000,1.000000,93.01758,24.55078,1.000000,48.70000,1.240000
42540.16679965,13.21140,1.000000,1.000000,93.16406,24.50195,1.000000,21.40000,1.370000
42540.16691574,13.12410,1.000000,1.000000,93.26172,24.45313,1.000000,52.60000,0.9300000
42540.16703166,13.25990,1.000000,1.000000,93.26172,24.40430,1.000000,45.00000,0.8300000
42540.16714758,13.16290,1.000000,1.000000,93.06641,24.40430,1.000000,57.20000,0.8900000
42540.16726367,12.24140,1.000000,1.000000,93.11523,24.55078,1.000000,25.70000,1.650000
42540.16737959,12.00860,1.000000,1.000000,93.21289,24.30664,1.000000,357.8000,0.8800000
42540.16749551,12.81370,1.000000,1.000000,93.26172,24.45313,1.000000,37.70000,0.9400000
42540.16761142,12.69730,1.000000,1.000000,93.31055,24.20898,1.000000,58.00000,0.7100000
42540.16772734,12.61970,1.000000,1.000000,93.16406,24.45313,1.000000,29.90000,0.7500000
42540.16784326,12.78460,1.000000,1.000000,93.11523,24.45313,1.000000,26.30000,0.5300000
42540.16795917,12.70700,1.000000,1.000000,93.16406,24.45313,1.000000,18.70000,0.3400000
42540.16807509,12.66820,1.000000,1.000000,93.21289,24.35547,1.000000,32.00000,0.7000000
42540.16819101,12.65850,1.000000,1.000000,93.21289,24.40430,1.000000,355.3000,0.4700000
42540.16830692,12.86220,1.000000,1.000000,93.26172,24.40430,1.000000,49.60000,0
42540.16842284,12.72640,1.000000,1.000000,93.16406,24.50195,1.000000,35.10000,0.7800000
42540.16853876,12.55180,1.000000,1.000000,93.06641,24.35547,1.000000,57.20000,0.6800000
42540.16865467,12.36750,1.000000,1.000000,93.11523,24.40430,1.000000,46.00000,0.5800000
42540.16877059,12.34810,1.000000,1.000000,93.21289,24.50195,1.000000,57.20000,0.5600000
42540.16888651,12.63910,1.000000,1.000000,93.11523,24.25781,1.000000,44.00000,0.4300000
42540.16900260,12.35780,1.000000,1.000000,93.11523,24.45313,1.000000,39.20000,0.5600000
42540.16911852,12.52270,1.000000,1.000000,93.01758,24.45313,1.000000,50.90000,0
42540.16923444,12.67790,1.000000,1.000000,93.06641,24.40430,1.000000,342.4000,0.7000000
42540.16935035,12.31900,1.000000,1.000000,93.11523,24.45313,1.000000,355.3000,0.9300000
42540.16946627,12.22200,1.000000,1.000000,93.06641,24.45313,1.000000,350.4000,0.7100000
42540.16958219,12.49360,1.000000,1.000000,93.31055,24.35547,1.000000,11.90000,0.5100000
42540.16969810,12.56150,1.000000,1.000000,93.26172,24.64844,1.000000,16.20000,0.4500000
42540.16981402,12.79430,1.000000,1.000000,93.31055,24.45313,1.000000,6.400000,0.3600000
42540.16992994,12.71670,1.000000,1.000000,93.40820,24.50195,1.000000,5.600000,0.6000000
42540.17004585,12.83310,1.000000,1.000000,93.31055,24.40430,1.000000,357.9000,0.7300000
42540.17016177,13.02710,1.000000,1.000000,93.26172,24.45313,1.000000,334.5000,0.5000000
42540.17027769,12.41600,1.000000,1.000000,93.35938,24.40430,1.000000,16.60000,0.7100000
42540.17039360,12.21230,1.000000,1.000000,93.35938,24.35547,1.000000,352.9000,0.7600000
42540.17050952,12.53240,1.000000,1.000000,93.26172,24.45313,1.000000,6.500000,0.8900000
42540.17062544,12.25110,1.000000,1.000000,93.26172,24.40430,1.000000,31.00000,0.7500000
42540.17074135,13.01740,1.000000,1.000000,93.40820,24.40430,1.000000,24.50000,0.9300000
42540.17085727,12.88160,1.000000,1.000000,93.40820,24.45313,1.000000,3.100000,0.7000000
42540.17097319,12.48390,1.000000,1.000000,93.40820,24.50195,1.000000,346.9000,0.8300000
42540.17108928,12.61000,1.000000,1.000000,93.40820,24.55078,1.000000,19.00000,1.100000
42540.17120520,12.59060,1.000000,1.000000,93.40820,24.45313,1.000000,318.6000,0.9900000
42540.17132112,12.52270,1.000000,1.000000,93.40820,24.35547,1.000000,342.4000,0.3600000
42540.17143703,12.64880,1.000000,1.000000,93.55469,24.59961,1.000000,357.0000,0.6300000
42540.17155292,12.49360,1.000000,1.000000,93.31055,24.35547,1.000000,20.50000,0.3800000
42540.17166884,12.15410,1.000000,1.000000,93.21289,24.50195,1.000000,31.00000,0.3300000
42540.17178476,12.74580,1.000000,1.000000,93.35938,24.74609,1.000000,2.400000,0.5500000
42540.17190067,12.90100,1.000000,1.000000,93.26172,24.50195,1.000000,351.9000,0.3700000
42540.17201659,12.72640,1.000000,1.000000,93.35938,24.45313,1.000000,346.7000,0.3200000
42540.17213251,13.87100,1.000000,1.000000,93.35938,24.40430,1.000000,326.8000,0.5300000
42540.17224842,14.59850,1.000000,1.000000,93.31055,24.45313,1.000000,322.6000,0.6800000
42540.17236434,13.20170,1.000000,1.000000,93.26172,24.59961,1.000000,318.0000,0.4800000
42540.17248026,13.22110,1.000000,1.000000,93.31055,24.35547,1.000000,0.2000000,0.8200000
42540.17259617,12.49360,1.000000,1.000000,93.35938,24.45313,1.000000,345.1000,0.8800000
42540.17271209,12.55180,1.000000,1.000000,93.35938,24.55078,1.000000,351.5000,0.6300000
42540.17282801,15.16110,1.000000,1.000000,93.26172,24.55078,1.000000,4.800000,0.9300000
42540.17294392,14.63730,1.000000,1.000000,93.26172,24.40430,1.000000,356.7000,0.8400000
42540.17305984,13.03680,1.000000,1.000000,93.31055,24.55078,1.000000,4.300000,0.9200000
42540.17317576,13.46360,1.000000,1.000000,93.35938,24.45313,1.000000,347.9000,1.190000
42540.17329167,12.94950,1.000000,1.000000,93.45703,24.40430,1.000000,339.4000,0.9400000
42540.17340759,12.63910,1.000000,1.000000,93.31055,24.50195,1.000000,319.0000,0.7600000
42540.17352351,12.37720,1.000000,1.000000,93.11523,24.40430,1.000000,339.8000,0.7400000
42540.17363942,12.26080,1.000000,1.000000,93.31055,24.50195,1.000000,352.0000,0.3700000
42540.17375534,12.65850,1.000000,1.000000,93.35938,24.55078,1.000000,328.8000,0.7000000
42540.17387126,11.62060,1.000000,1.000000,93.31055,24.50195,1.000000,357.8000,0.6800000
42540.17398717,11.64000,1.000000,1.000000,93.26172,24.40430,1.000000,341.6000,0.5300000
42540.17410309,12.77490,1.000000,1.000000,93.26172,24.50195,1.000000,20.50000,0.7400000
42540.17421901,13.00770,1.000000,1.000000,93.35938,24.30664,1.000000,14.40000,0.6400000
42540.17433492,12.83310,1.000000,1.000000,93.26172,24.50195,1.000000,16.20000,0.6400000
42540.17445084,12.44510,1.000000,1.000000,93.31055,24.45313,1.000000,11.50000,0.6500000
42540.17456676,12.67790,1.000000,1.000000,93.21289,24.50195,1.000000,10.60000,1.080000
42540.17468267,12.61970,1.000000,1.000000,93.40820,24.50195,1.000000,7.100000,1.190000
42540.17479859,12.36750,1.000000,1.000000,93.40820,24.35547,1.000000,359.8000,0.8900000
42540.17491451,12.45480,1.000000,1.000000,93.35938,24.35547,1.000000,335.0000,0.8400000
42540.17503060,12.63910,1.000000,1.000000,93.40820,24.45313,1.000000,7.600000,0.7100000
42540.17514652,12.53240,1.000000,1.000000,93.35938,24.69727,1.000000,318.6000,0
42540.17526244,10.65060,1.000000,1.000000,93.35938,24.45313,1.000000,326.9000,0.4000000
42540.17537835,10.57300,1.000000,1.000000,93.26172,24.50195,1.000000,10.20000,0.6100000
42540.17549427,11.39750,1.000000,1.000000,93.21289,24.45313,1.000000,351.4000,1.000000
42540.17561019,11.81460,1.000000,1.000000,93.35938,24.45313,1.000000,17.90000,0.8100000
42540.17572610,10.92220,1.000000,1.000000,93.40820,24.40430,1.000000,0.6000000,0.6900000
42540.17584202,12.08620,1.000000,1.000000,93.35938,24.40430,1.000000,356.5000,0.9100000
42540.17595794,11.47510,1.000000,1.000000,93.35938,24.45313,1.000000,9.700000,0.6700000
42540.17607385,11.00950,1.000000,1.000000,93.45703,24.59961,1.000000,13.00000,0.7100000
42540.17618977,12.05710,1.000000,1.000000,93.31055,24.40430,1.000000,3.100000,0.5000000
42540.17630569,12.16380,1.000000,1.000000,93.35938,24.50195,1.000000,20.30000,1.300000
42540.17642160,11.84370,1.000000,1.000000,93.35938,24.40430,1.000000,16.80000,1.170000
42540.17653752,11.97950,1.000000,1.000000,93.35938,24.45313,1.000000,24.30000,1.210000
42540.17665344,12.16380,1.000000,1.000000,93.55469,24.45313,1.000000,9.700000,0.7900000
42540.17676935,11.76610,1.000000,1.000000,93.35938,24.45313,1.000000,3.800000,1.120000
